"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","isInCluster","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http://unknown.org/nick","informationWithheld","verbatimEventDate","datasetName","gbifID","verbatimLocality","collectionCode","occurrenceID","taxonID","catalogNumber","recordedBy","http://unknown.org/occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","recordNumber","vernacularName","dataGeneralizations","taxonConceptID","occurrenceRemarks","locality","elevation","elevationAccuracy","depth","depthAccuracy","waterBody","type","ownerInstitutionCode","samplingProtocol","datasetID","nameAccordingTo","georeferenceSources","individualCount","otherCatalogNumbers","identificationRemarks","institutionKey","fieldNumber","projectId","programmeAcronym","eventID","samplingEffort","language","dynamicProperties","footprintWKT","bibliographicCitation","accessRights","coordinatePrecision","continent","organismQuantity","organismQuantityType","collectionKey","http://rs.tdwg.org/dwc/terms/organismQuantity","habitat","institutionID","nomenclaturalCode","georeferencedBy","preparations","disposition","http://rs.tdwg.org/dwc/terms/organismQuantityType","collectionID","higherGeography","locationID","startDayOfYear","higherClassification","locationRemarks","endDayOfYear","georeferenceProtocol","verbatimCoordinateSystem","name"
"3058713648","Tridacna gigas (Linnaeus, 1758)",-18.226005,147.76471,"cdround,cudc,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-05-18T09:31:41.707+00:00","2021-05-18T12:00:27.921+00:00",265,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",4372619,1,52,137,9529005,6858,4372618,4372619,4372619,"Tridacna gigas (Linnaeus, 1758)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna gigas","Tridacna","gigas","SPECIES","ACCEPTED","VU","2020-12-29T18:36:45",1174413,NA,2017,12,18,"2017-12-18T05:39:00","2021-01-05T05:43:17.000+00:00","2021-05-18T12:00:27.921+00:00","https://www.inaturalist.org/observations/67253058","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"WGS84","Bivalvia","AU","Australia","João D'Andretta","67253058","jpdandretta","Coordinate uncertainty increased to 1174413m to protect threatened taxon","2017/12/18 5:39 AM -0200","iNaturalist research-grade observations","3058713648",NA,"Observations","https://www.inaturalist.org/observations/67253058","114396","67253058","João D'Andretta","https://www.inaturalist.org/observations/67253058","iNaturalist","© João D'Andretta some rights reserved","07:39:00Z","joe_fish","148193624",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna gigas (Linnaeus, 1758)"
"1936752726","Tridacna gigas (Linnaeus, 1758)",-14.703132,145.460211,"","c6ca96bc-7cf5-4fe7-ac44-d01e06394ef3","770c30d2-c2a8-4bb2-8056-6167297cddae","19893c10-381e-4534-9bb8-6c37d03ad29e","AU","DWC_ARCHIVE","2021-05-07T20:56:00.849+00:00","2021-05-07T20:59:22.621+00:00",170,"3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","HUMAN_OBSERVATION","PRESENT",4372619,1,52,137,9529005,6858,4372618,4372619,4372619,"Tridacna gigas (Linnaeus, 1758)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna gigas","Tridacna","gigas","SPECIES","ACCEPTED","VU",NA,14.1,"Queensland",2016,1,30,"2016-01-30T00:00:00",NA,"2021-05-07T20:59:22.621+00:00","https://biocache.ala.org.au/occurrences/d3206d27-461f-4e02-97ee-5ea2b832901f","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"WGS84","Bivalvia","AU","Australia",NA,"d3206d27-461f-4e02-97ee-5ea2b832901f",NA,NA,NA,NA,"1936752726",NA,NA,"d3206d27-461f-4e02-97ee-5ea2b832901f",NA,"urn:lirs.australianmuseum.net.au:identification:Nah8r1Pu","Anne Hoggett",NA,NA,NA,NA,"Anne Hoggett",NA,NA,"Giant Clam","Identification aligned to national taxonomy. Originally supplied as [[ Animalia | <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | Tridacna gigas]]","urn:lsid:biodiversity.org.au:afd.taxon:c669dda8-a2fc-48f2-9391-1c46658a9a97","http://lifg.australianmuseum.net.au/HotSpot.html?identification=Nah8r1Pu","Lizard Island, Queensland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna gigas (Linnaeus, 1758)"
"1993726038","Tridacna gigas (Linnaeus, 1758)",-16.964436,146.24415,"cdround,cudc,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-05-18T09:31:41.707+00:00","2021-05-18T12:25:47.908+00:00",265,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",4372619,1,52,137,9529005,6858,4372618,4372619,4372619,"Tridacna gigas (Linnaeus, 1758)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna gigas","Tridacna","gigas","SPECIES","ACCEPTED","VU","2019-02-02T02:37:54",30780,NA,2016,7,8,"2016-07-08T21:32:00","2020-12-20T20:32:11.000+00:00","2021-05-18T12:25:47.908+00:00","https://www.inaturalist.org/observations/20021952","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","AU","Australia","Tia Offner","20021952","toffner","Coordinate uncertainty increased to 30780m to protect threatened taxon","2016/07/08 9:32 PM -0400","iNaturalist research-grade observations","1993726038",NA,"Observations","https://www.inaturalist.org/observations/20021952","114396","20021952","Tia Offner","https://www.inaturalist.org/observations/20021952","iNaturalist","© Tia Offner some rights reserved","00:32:00Z","Tia Offner","44348003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna gigas (Linnaeus, 1758)"
"2429222211","Tridacna gigas (Linnaeus, 1758)",-18.73593,146.414237,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-05-18T09:31:41.707+00:00","2021-05-18T11:58:50.181+00:00",265,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",4372619,1,52,137,9529005,6858,4372618,4372619,4372619,"Tridacna gigas (Linnaeus, 1758)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna gigas","Tridacna","gigas","SPECIES","ACCEPTED","VU","2019-07-26T15:10:21",30632,"Queensland",2016,7,20,"2016-07-20T16:02:59","2019-07-27T18:04:48.000+00:00","2021-05-18T11:58:50.181+00:00","https://www.inaturalist.org/observations/29576133","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"WGS84","Bivalvia","AU","Australia","Tim","29576133","twan3253","Coordinate uncertainty increased to 30632m to protect threatened taxon","2016-07-20 4:02:59 pm AEST","iNaturalist research-grade observations","2429222211","Queensland, AU","Observations","https://www.inaturalist.org/observations/29576133","114396","29576133","Tim","https://www.inaturalist.org/observations/29576133","iNaturalist","© Tim some rights reserved","06:02:59Z","Tim","64204585",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna gigas (Linnaeus, 1758)"
"2543022382","Tridacna gigas (Linnaeus, 1758)",-16.21494,146.16868,"cdround,cudc,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-05-18T09:31:41.707+00:00","2021-05-18T12:25:24.834+00:00",265,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",4372619,1,52,137,9529005,6858,4372618,4372619,4372619,"Tridacna gigas (Linnaeus, 1758)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna gigas","Tridacna","gigas","SPECIES","ACCEPTED","VU","2019-12-27T11:40:23",47306,NA,2016,7,25,"2016-07-25T14:17:00","2019-12-27T14:49:15.000+00:00","2021-05-18T12:25:24.834+00:00","https://www.inaturalist.org/observations/36996212","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","AU","Australia","Stephen Cox","36996212","torhek","Coordinate uncertainty increased to 47306m to protect threatened taxon","2016/07/25 2:17 PM AEST","iNaturalist research-grade observations","2543022382",NA,"Observations","https://www.inaturalist.org/observations/36996212","114396","36996212","Stephen Cox","https://www.inaturalist.org/observations/36996212","iNaturalist","© Stephen Cox some rights reserved","04:17:00Z","Stephen Cox","81695469",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna gigas (Linnaeus, 1758)"
"3109256390","Tridacna gigas (Linnaeus, 1758)",-16.373945,145.80874,"cdround,cudc,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-05-18T09:31:41.707+00:00","2021-05-18T12:28:23.039+00:00",265,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",4372619,1,52,137,9529005,6858,4372618,4372619,4372619,"Tridacna gigas (Linnaeus, 1758)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna gigas","Tridacna","gigas","SPECIES","ACCEPTED","VU","2021-04-28T09:38:06",30826,NA,2016,7,25,"2016-07-25T14:23:00","2021-04-29T00:05:25.000+00:00","2021-05-18T12:28:23.039+00:00","https://www.inaturalist.org/observations/75524598","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","AU","Australia","Stephen Cox","75524598","torhek","Coordinate uncertainty increased to 30826m to protect threatened taxon","2016/07/25 2:23 PM AEST","iNaturalist research-grade observations","3109256390",NA,"Observations","https://www.inaturalist.org/observations/75524598","114396","75524598","Stephen Cox","https://www.inaturalist.org/observations/75524598","iNaturalist","© Stephen Cox some rights reserved","04:23:00Z","Stephen Cox","168668231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna gigas (Linnaeus, 1758)"
"2574094598","Tridacna gigas (Linnaeus, 1758)",-16.615946,145.968333,"cdround,cudc,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-05-18T09:31:41.707+00:00","2021-05-18T12:51:18.382+00:00",265,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",4372619,1,52,137,9529005,6858,4372618,4372619,4372619,"Tridacna gigas (Linnaeus, 1758)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna gigas","Tridacna","gigas","SPECIES","ACCEPTED","VU","2020-02-19T19:30:21",30795,NA,2016,10,9,"2016-10-09T09:43:27","2021-01-18T18:44:58.000+00:00","2021-05-18T12:51:18.382+00:00","https://www.inaturalist.org/observations/38847297","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","AU","Australia","Jim Moore (Maryland)","38847297","jimmoore","Coordinate uncertainty increased to 30795m at the request of the observer","2016-10-09 09:43:27","iNaturalist research-grade observations","2574094598",NA,"Observations","https://www.inaturalist.org/observations/38847297","114396","38847297","Jim Moore (Maryland)","https://www.inaturalist.org/observations/38847297","iNaturalist","© Jim Moore (Maryland) some rights reserved","13:43:27Z","Jim Moore (Maryland)","87560561",NA,NA,NA,NA,"I believe the bright green dots on the edge are photoreceptors--equivalent to eyes. ain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna gigas (Linnaeus, 1758)"
"1632958707","Tridacna gigas (Linnaeus, 1758)",-16.75953,145.970063,"cdround","84a649ce-ff81-420d-9c41-aa1de59e3766","adc174cd-c752-4eee-9630-7c1209eb1c4a","19893c10-381e-4534-9bb8-6c37d03ad29e","AU","DWC_ARCHIVE","2021-05-09T19:48:06.550+00:00","2021-05-09T19:49:52.278+00:00",217,"3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","HUMAN_OBSERVATION","PRESENT",4372619,1,52,137,9529005,6858,4372618,4372619,4372619,"Tridacna gigas (Linnaeus, 1758)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna gigas","Tridacna","gigas","SPECIES","ACCEPTED","VU",NA,50,"Queensland",2016,12,24,"2016-12-24T00:00:00",NA,"2021-05-09T19:49:52.278+00:00","https://biocache.ala.org.au/occurrences/c864eeca-74de-4b73-99c7-8fcdc4330ea4","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"WGS84","Bivalvia","AU","Australia",NA,"c864eeca-74de-4b73-99c7-8fcdc4330ea4",NA,NA,NA,NA,"1632958707",NA,NA,"c864eeca-74de-4b73-99c7-8fcdc4330ea4",NA,NA,"Charmaine Chammy Thomas",NA,NA,NA,NA,NA,NA,"https://biocollect.ala.org.au/sightings/bioActivity/index/2272182c-3e34-45ae-8194-7906b4574730","Giant Clam","Identification aligned to national taxonomy. Originally supplied as [[ ANIMALIA | <not-supplied> | <not-supplied> | <not-supplied> | CARDIIDAE | <not-supplied> | Tridacna (Tridacna) gigas]]","urn:lsid:biodiversity.org.au:afd.taxon:c669dda8-a2fc-48f2-9391-1c46658a9a97",NA,"Green Island QLD 4871, Australia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"66314fd6-db1f-442c-9265-575ebcbf7a44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna gigas (Linnaeus, 1758)"
"2859890053","Tridacna gigas (Linnaeus, 1758)",-16.890828,146.062463,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-05-18T09:31:41.707+00:00","2021-05-18T12:51:40.598+00:00",265,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",4372619,1,52,137,9529005,6858,4372618,4372619,4372619,"Tridacna gigas (Linnaeus, 1758)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna gigas","Tridacna","gigas","SPECIES","ACCEPTED","VU","2020-08-31T11:27:57",30780,"Queensland",2015,1,18,"2015-01-18T20:34:00","2020-12-20T20:19:26.000+00:00","2021-05-18T12:51:40.598+00:00","https://www.inaturalist.org/observations/58135536","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","AU","Australia","Stephen Cox","58135536","torhek","Coordinate uncertainty increased to 30780m to protect threatened taxon","2015/01/18 8:34 PM AEDT","iNaturalist research-grade observations","2859890053","Queensland, AU","Observations","https://www.inaturalist.org/observations/58135536","114396","58135536","Stephen Cox","https://www.inaturalist.org/observations/58135536","iNaturalist","© Stephen Cox some rights reserved","09:34:00Z","Stephen Cox","127282740",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna gigas (Linnaeus, 1758)"
"1990449441","Tridacna gigas (Linnaeus, 1758)",-16.646601,145.935082,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-05-18T09:31:41.707+00:00","2021-05-18T11:58:27.698+00:00",265,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",4372619,1,52,137,9529005,6858,4372618,4372619,4372619,"Tridacna gigas (Linnaeus, 1758)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna gigas","Tridacna","gigas","SPECIES","ACCEPTED","VU","2018-08-19T01:20:26",30795,"Queensland",2015,4,16,"2015-04-16T14:43:00","2019-12-24T01:08:23.000+00:00","2021-05-18T11:58:27.698+00:00","https://www.inaturalist.org/observations/15582283","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","AU","Australia","jgenest","15582283","jgenest","Coordinate uncertainty increased to 30795m to protect threatened taxon","2015/04/16 2:43 PM -0400","iNaturalist research-grade observations","1990449441","Queensland, AU","Observations","https://www.inaturalist.org/observations/15582283","114396","15582283","jgenest","https://www.inaturalist.org/observations/15582283","iNaturalist","© jgenest some rights reserved","17:43:00Z","joe_fish","33690999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna gigas (Linnaeus, 1758)"
"1990449442","Tridacna gigas (Linnaeus, 1758)",-16.686178,145.880382,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-05-18T09:31:41.707+00:00","2021-05-18T12:24:44.359+00:00",265,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",4372619,1,52,137,9529005,6858,4372618,4372619,4372619,"Tridacna gigas (Linnaeus, 1758)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna gigas","Tridacna","gigas","SPECIES","ACCEPTED","VU","2018-08-19T01:20:58",30795,"Queensland",2015,4,16,"2015-04-16T14:43:00","2019-12-24T01:09:04.000+00:00","2021-05-18T12:24:44.359+00:00","https://www.inaturalist.org/observations/15582260","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","AU","Australia","jgenest","15582260","jgenest","Coordinate uncertainty increased to 30795m to protect threatened taxon","2015/04/16 2:43 PM -0400","iNaturalist research-grade observations","1990449442","Queensland, AU","Observations","https://www.inaturalist.org/observations/15582260","114396","15582260","jgenest","https://www.inaturalist.org/observations/15582260","iNaturalist","© jgenest some rights reserved","17:43:00Z","joe_fish","33691077",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna gigas (Linnaeus, 1758)"
"2005265516","Tridacna gigas (Linnaeus, 1758)",-16.631552,145.856899,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-05-18T09:31:41.707+00:00","2021-05-18T12:50:23.811+00:00",265,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",4372619,1,52,137,9529005,6858,4372618,4372619,4372619,"Tridacna gigas (Linnaeus, 1758)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna gigas","Tridacna","gigas","SPECIES","ACCEPTED","VU","2018-08-19T01:21:09",30795,"Queensland",2015,4,16,"2015-04-16T14:43:00","2019-12-24T01:05:18.000+00:00","2021-05-18T12:50:23.811+00:00","https://www.inaturalist.org/observations/15582250","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","AU","Australia","jgenest","15582250","jgenest","Coordinate uncertainty increased to 30795m to protect threatened taxon","2015/04/16 2:43 PM -0400","iNaturalist research-grade observations","2005265516","Queensland, AU","Observations","https://www.inaturalist.org/observations/15582250","114396","15582250","jgenest","https://www.inaturalist.org/observations/15582250","iNaturalist","© jgenest some rights reserved","17:43:00Z","joe_fish","33691103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna gigas (Linnaeus, 1758)"
"2611029036","Tridacna gigas (Linnaeus, 1758)",-16.235112,145.414025,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-05-18T09:31:41.707+00:00","2021-05-18T11:59:10.236+00:00",265,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",4372619,1,52,137,9529005,6858,4372618,4372619,4372619,"Tridacna gigas (Linnaeus, 1758)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna gigas","Tridacna","gigas","SPECIES","ACCEPTED","VU","2020-04-28T22:40:42",30826,"Queensland",2015,8,19,"2015-08-19T09:41:00","2020-12-20T20:22:28.000+00:00","2021-05-18T11:59:10.236+00:00","https://www.inaturalist.org/observations/44116132","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","AU","Australia","Tsu Soo Tan","44116132","tantsusoo","Coordinate uncertainty increased to 30826m to protect threatened taxon","2015/08/19 9:41 AM +0800","iNaturalist research-grade observations","2611029036","Douglas, AU-QL, AU","Observations","https://www.inaturalist.org/observations/44116132","114396","44116132","Tsu Soo Tan","https://www.inaturalist.org/observations/44116132","iNaturalist","© Tsu Soo Tan some rights reserved","01:41:00Z","Anne Hoggett","99207746",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna gigas (Linnaeus, 1758)"
"2988334998","Tridacna gigas (Linnaeus, 1758)",-16.420243,145.882558,"cdround,cudc,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-05-18T09:31:41.707+00:00","2021-05-18T12:25:53.029+00:00",265,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",4372619,1,52,137,9529005,6858,4372618,4372619,4372619,"Tridacna gigas (Linnaeus, 1758)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna gigas","Tridacna","gigas","SPECIES","ACCEPTED","VU","2020-11-14T12:22:59",30810,NA,2015,8,15,"2015-08-15T13:41:00","2020-12-20T19:59:31.000+00:00","2021-05-18T12:25:53.029+00:00","https://www.inaturalist.org/observations/64830030","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","AU","Australia","Kevin Judge","64830030","kjudge","Coordinate uncertainty increased to 30810m to protect threatened taxon","2015/08/15 1:41 PM MDT","iNaturalist research-grade observations","2988334998",NA,"Observations","https://www.inaturalist.org/observations/64830030","114396","64830030","Kevin Judge","https://www.inaturalist.org/observations/64830030","iNaturalist","© Kevin Judge some rights reserved","19:41:00Z","Anne Hoggett","141638972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna gigas (Linnaeus, 1758)"
