"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","stateProvince","year","month","day","eventDate","lastInterpreted","references","license","isInCluster","geodeticDatum","class","countryCode","country","recordNumber","identifier","recordedBy","vernacularName","dataGeneralizations","taxonConceptID","gbifID","occurrenceID","identifiedBy","dateIdentified","coordinateuncertaintyinmeters","modified","rightsHolder","http...unknown.org.nick","informationWithheld","verbatimEventDate","datasetName","verbatimLocality","collectionCode","taxonID","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identificationRemarks","occurrenceRemarks","identificationID","locality","individualCount","depth","eventID","footprintWKT","county","identificationVerificationStatus","originalNameUsage","datasetID","nameAccordingTo","depthAccuracy","institutionKey","fieldNumber","elevation","elevationAccuracy","waterBody","type","ownerInstitutionCode","samplingProtocol","georeferenceSources","georeferenceProtocol","island","dynamicProperties","eventRemarks","materialSampleID","language","associatedSequences","lifeStage","establishmentMeans","projectId","programmeAcronym","samplingEffort","preparations","disposition","otherCatalogNumbers","locationRemarks","collectionKey","institutionID","higherGeography","locationID","startDayOfYear","higherClassification","endDayOfYear","verbatimCoordinateSystem","continent","islandGroup","higherGeographyID","nomenclaturalCode","georeferencedBy","georeferenceVerificationStatus","georeferenceRemarks","habitat","locationAccordingTo","georeferencedDate","organismID","previousIdentifications","identificationQualifier","accessRights","collectionID","name"
1847734835,"Tridacna squamosa Lamarck, 1819",-8.958867,160.035533,"osiic,colmano,inmafu","cf8c1737-4702-4a16-93c9-e3da9ccece7a","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:09.871+00:00","2021-03-09T11:22:56.342+00:00",121,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372624,1,52,137,9529005,6858,4372618,4372624,4372624,"Tridacna squamosa Lamarck, 1819","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna squamosa","Tridacna","squamosa","SPECIES","ACCEPTED",NA,2006,6,20,"2006-06-20T00:00:00","2021-03-09T11:22:56.342+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","SB","Solomon Islands",NA,"A6E78517-9BCC-4BCA-804A-DA8E648D86F5_7659835D-B21F-41BA-8261-11CD30196B11","Ferral Lasi",NA,NA,NA,1847734835,"A6E78517-9BCC-4BCA-804A-DA8E648D86F5_7659835D-B21F-41BA-8261-11CD30196B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PROCFish/C",NA,NA,NA,"SPC",NA,NA,NA,NA,NA,NA,1,NA,"A6E78517-9BCC-4BCA-804A-DA8E648D86F5",NA,NA,NA,NA,"7c0229a3-75b1-45e1-ab94-e036aa75f2db",NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"BID-PA2016-0002-REG","BID","Reef benthos transect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna squamosa Lamarck, 1819"
1847735081,"Tridacna squamosa Lamarck, 1819",-8.947983,160.087125,"cdround,osiic,colmano,inmafu","cf8c1737-4702-4a16-93c9-e3da9ccece7a","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:09.871+00:00","2021-03-09T11:22:55.711+00:00",121,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372624,1,52,137,9529005,6858,4372618,4372624,4372624,"Tridacna squamosa Lamarck, 1819","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna squamosa","Tridacna","squamosa","SPECIES","ACCEPTED",NA,2006,6,18,"2006-06-18T00:00:00","2021-03-09T11:22:55.711+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","SB","Solomon Islands",NA,"91DAB8D9-7966-4B9B-B892-1CFDF861FCD8_7659835D-B21F-41BA-8261-11CD30196B11","Ferral Lasi",NA,NA,NA,1847735081,"91DAB8D9-7966-4B9B-B892-1CFDF861FCD8_7659835D-B21F-41BA-8261-11CD30196B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PROCFish/C",NA,NA,NA,"SPC",NA,NA,NA,NA,NA,NA,1,NA,"91DAB8D9-7966-4B9B-B892-1CFDF861FCD8",NA,NA,NA,NA,"7c0229a3-75b1-45e1-ab94-e036aa75f2db",NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"BID-PA2016-0002-REG","BID","Mother of pearl transect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna squamosa Lamarck, 1819"
1847735408,"Tridacna squamosa Lamarck, 1819",-9.8484,160.908184,"cdround,osiic,colmano,inmafu","cf8c1737-4702-4a16-93c9-e3da9ccece7a","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:09.871+00:00","2021-03-09T11:22:55.793+00:00",121,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372624,1,52,137,9529005,6858,4372618,4372624,4372624,"Tridacna squamosa Lamarck, 1819","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna squamosa","Tridacna","squamosa","SPECIES","ACCEPTED",NA,2006,6,3,"2006-06-03T00:00:00","2021-03-09T11:22:55.793+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","SB","Solomon Islands",NA,"76F66AE8-F37E-40E8-9143-9D00CDC74983_7659835D-B21F-41BA-8261-11CD30196B11","Ferral Lasi",NA,NA,NA,1847735408,"76F66AE8-F37E-40E8-9143-9D00CDC74983_7659835D-B21F-41BA-8261-11CD30196B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PROCFish/C",NA,NA,NA,"SPC",NA,NA,NA,NA,NA,NA,2,NA,"76F66AE8-F37E-40E8-9143-9D00CDC74983",NA,NA,NA,NA,"7c0229a3-75b1-45e1-ab94-e036aa75f2db",NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"BID-PA2016-0002-REG","BID","Mother of pearl transect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna squamosa Lamarck, 1819"
1847735688,"Tridacna squamosa Lamarck, 1819",-9.849333,160.86125,"osiic,colmano,inmafu","cf8c1737-4702-4a16-93c9-e3da9ccece7a","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:09.871+00:00","2021-03-09T11:22:56.085+00:00",121,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372624,1,52,137,9529005,6858,4372618,4372624,4372624,"Tridacna squamosa Lamarck, 1819","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna squamosa","Tridacna","squamosa","SPECIES","ACCEPTED",NA,2006,6,8,"2006-06-08T00:00:00","2021-03-09T11:22:56.085+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","SB","Solomon Islands",NA,"111B03D0-FE21-4BF4-A2F3-299437C7A789_7659835D-B21F-41BA-8261-11CD30196B11","Emmanuel Tardy",NA,NA,NA,1847735688,"111B03D0-FE21-4BF4-A2F3-299437C7A789_7659835D-B21F-41BA-8261-11CD30196B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PROCFish/C",NA,NA,NA,"SPC",NA,NA,NA,NA,NA,NA,1,NA,"111B03D0-FE21-4BF4-A2F3-299437C7A789",NA,NA,NA,NA,"7c0229a3-75b1-45e1-ab94-e036aa75f2db",NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"BID-PA2016-0002-REG","BID","Reef benthos transect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna squamosa Lamarck, 1819"
1847735818,"Tridacna squamosa Lamarck, 1819",-9.81935,160.883967,"osiic,colmano,inmafu","cf8c1737-4702-4a16-93c9-e3da9ccece7a","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:09.871+00:00","2021-03-09T11:22:56.069+00:00",121,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372624,1,52,137,9529005,6858,4372618,4372624,4372624,"Tridacna squamosa Lamarck, 1819","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna squamosa","Tridacna","squamosa","SPECIES","ACCEPTED",NA,2006,6,3,"2006-06-03T00:00:00","2021-03-09T11:22:56.069+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","SB","Solomon Islands",NA,"477B21ED-FAAE-4C89-AF85-F76E0A6519D8_7659835D-B21F-41BA-8261-11CD30196B11","Ferral Lasi",NA,NA,NA,1847735818,"477B21ED-FAAE-4C89-AF85-F76E0A6519D8_7659835D-B21F-41BA-8261-11CD30196B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PROCFish/C",NA,NA,NA,"SPC",NA,NA,NA,NA,NA,NA,1,NA,"477B21ED-FAAE-4C89-AF85-F76E0A6519D8",NA,NA,NA,NA,"7c0229a3-75b1-45e1-ab94-e036aa75f2db",NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"BID-PA2016-0002-REG","BID","Mother of pearl transect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna squamosa Lamarck, 1819"
1847735882,"Tridacna squamosa Lamarck, 1819",-8.95275,160.0634,"osiic,colmano,inmafu","cf8c1737-4702-4a16-93c9-e3da9ccece7a","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:09.871+00:00","2021-03-09T11:22:55.780+00:00",121,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372624,1,52,137,9529005,6858,4372618,4372624,4372624,"Tridacna squamosa Lamarck, 1819","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna squamosa","Tridacna","squamosa","SPECIES","ACCEPTED",NA,2006,6,16,"2006-06-16T00:00:00","2021-03-09T11:22:55.780+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","SB","Solomon Islands",NA,"87F1CCD5-2FCC-454C-ACAE-36A7B66E64D0_7659835D-B21F-41BA-8261-11CD30196B11","Ferral Lasi",NA,NA,NA,1847735882,"87F1CCD5-2FCC-454C-ACAE-36A7B66E64D0_7659835D-B21F-41BA-8261-11CD30196B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PROCFish/C",NA,NA,NA,"SPC",NA,NA,NA,NA,NA,NA,1,NA,"87F1CCD5-2FCC-454C-ACAE-36A7B66E64D0",NA,NA,NA,NA,"7c0229a3-75b1-45e1-ab94-e036aa75f2db",NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"BID-PA2016-0002-REG","BID","Reef benthos transect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna squamosa Lamarck, 1819"
1847737831,"Tridacna squamosa Lamarck, 1819",-9.820183,160.837433,"osiic,colmano,inmafu","cf8c1737-4702-4a16-93c9-e3da9ccece7a","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:09.871+00:00","2021-03-09T11:22:55.896+00:00",121,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372624,1,52,137,9529005,6858,4372618,4372624,4372624,"Tridacna squamosa Lamarck, 1819","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna squamosa","Tridacna","squamosa","SPECIES","ACCEPTED",NA,2006,6,9,"2006-06-09T00:00:00","2021-03-09T11:22:55.896+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","SB","Solomon Islands",NA,"C4CEEF35-9C2D-4B04-B533-73615771CCC7_7659835D-B21F-41BA-8261-11CD30196B11","Emmanuel Tardy",NA,NA,NA,1847737831,"C4CEEF35-9C2D-4B04-B533-73615771CCC7_7659835D-B21F-41BA-8261-11CD30196B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PROCFish/C",NA,NA,NA,"SPC",NA,NA,NA,NA,NA,NA,1,NA,"C4CEEF35-9C2D-4B04-B533-73615771CCC7",NA,NA,NA,NA,"7c0229a3-75b1-45e1-ab94-e036aa75f2db",NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"BID-PA2016-0002-REG","BID","Soft benthos transect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna squamosa Lamarck, 1819"
1847737938,"Tridacna squamosa Lamarck, 1819",-9.856217,160.878858,"osiic,colmano,inmafu","cf8c1737-4702-4a16-93c9-e3da9ccece7a","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:09.871+00:00","2021-03-09T11:22:56.420+00:00",121,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372624,1,52,137,9529005,6858,4372618,4372624,4372624,"Tridacna squamosa Lamarck, 1819","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna squamosa","Tridacna","squamosa","SPECIES","ACCEPTED",NA,2006,6,5,"2006-06-05T00:00:00","2021-03-09T11:22:56.420+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","SB","Solomon Islands",NA,"29BDC5CA-BB81-43AE-945F-49FA3FF672AE_7659835D-B21F-41BA-8261-11CD30196B11","Ferral Lasi",NA,NA,NA,1847737938,"29BDC5CA-BB81-43AE-945F-49FA3FF672AE_7659835D-B21F-41BA-8261-11CD30196B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PROCFish/C",NA,NA,NA,"SPC",NA,NA,NA,NA,NA,NA,1,NA,"29BDC5CA-BB81-43AE-945F-49FA3FF672AE",NA,NA,NA,NA,"7c0229a3-75b1-45e1-ab94-e036aa75f2db",NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"BID-PA2016-0002-REG","BID","Sea cucumber day search",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna squamosa Lamarck, 1819"
1847745385,"Tridacna squamosa Lamarck, 1819",-1.968433,147.039284,"cdround,osiic,colmano,inmafu","9c30b6b3-177b-49f4-bfeb-91e1da24ecd4","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:09.910+00:00","2021-03-09T11:22:57.252+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372624,1,52,137,9529005,6858,4372618,4372624,4372624,"Tridacna squamosa Lamarck, 1819","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna squamosa","Tridacna","squamosa","SPECIES","ACCEPTED",NA,2006,6,10,"2006-06-10T00:00:00","2021-03-09T11:22:57.252+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","PG","Papua New Guinea",NA,"0FF6B01B-E30D-4F31-AD56-ED8FB4E9A83C_7659835D-B21F-41BA-8261-11CD30196B11","Kim Friedman",NA,NA,NA,1847745385,"0FF6B01B-E30D-4F31-AD56-ED8FB4E9A83C_7659835D-B21F-41BA-8261-11CD30196B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PROCFish/C",NA,NA,NA,"SPC",NA,NA,NA,NA,NA,NA,1,NA,"0FF6B01B-E30D-4F31-AD56-ED8FB4E9A83C",NA,NA,NA,NA,"800940ac-2b2f-4bb1-acda-57aa5b816cd9",NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"BID-PA2016-0002-REG","BID","Manta tow transect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna squamosa Lamarck, 1819"
1847745420,"Tridacna squamosa Lamarck, 1819",-1.970808,146.9713,"cdround,osiic,colmano,inmafu","9c30b6b3-177b-49f4-bfeb-91e1da24ecd4","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:09.910+00:00","2021-03-09T11:22:56.590+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372624,1,52,137,9529005,6858,4372618,4372624,4372624,"Tridacna squamosa Lamarck, 1819","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna squamosa","Tridacna","squamosa","SPECIES","ACCEPTED",NA,2006,6,8,"2006-06-08T00:00:00","2021-03-09T11:22:56.590+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","PG","Papua New Guinea",NA,"C039261D-0921-44B0-9B0A-2B25C90B107C_7659835D-B21F-41BA-8261-11CD30196B11","Kim Friedman",NA,NA,NA,1847745420,"C039261D-0921-44B0-9B0A-2B25C90B107C_7659835D-B21F-41BA-8261-11CD30196B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PROCFish/C",NA,NA,NA,"SPC",NA,NA,NA,NA,NA,NA,1,NA,"C039261D-0921-44B0-9B0A-2B25C90B107C",NA,NA,NA,NA,"800940ac-2b2f-4bb1-acda-57aa5b816cd9",NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"BID-PA2016-0002-REG","BID","Manta tow transect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna squamosa Lamarck, 1819"
1847745459,"Tridacna squamosa Lamarck, 1819",-1.932633,146.916767,"cdround,osiic,colmano,inmafu","9c30b6b3-177b-49f4-bfeb-91e1da24ecd4","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:09.910+00:00","2021-03-09T11:22:57.021+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372624,1,52,137,9529005,6858,4372618,4372624,4372624,"Tridacna squamosa Lamarck, 1819","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna squamosa","Tridacna","squamosa","SPECIES","ACCEPTED",NA,2006,6,8,"2006-06-08T00:00:00","2021-03-09T11:22:57.021+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","PG","Papua New Guinea",NA,"92CFFC40-4D00-43D7-9A90-80441A97D7DD_7659835D-B21F-41BA-8261-11CD30196B11","Kim Friedman",NA,NA,NA,1847745459,"92CFFC40-4D00-43D7-9A90-80441A97D7DD_7659835D-B21F-41BA-8261-11CD30196B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PROCFish/C",NA,NA,NA,"SPC",NA,NA,NA,NA,NA,NA,1,NA,"92CFFC40-4D00-43D7-9A90-80441A97D7DD",NA,NA,NA,NA,"800940ac-2b2f-4bb1-acda-57aa5b816cd9",NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"BID-PA2016-0002-REG","BID","Manta tow transect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna squamosa Lamarck, 1819"
1847745633,"Tridacna squamosa Lamarck, 1819",-1.93435,146.921417,"osiic,colmano,inmafu","9c30b6b3-177b-49f4-bfeb-91e1da24ecd4","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:09.910+00:00","2021-03-09T11:22:57.361+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372624,1,52,137,9529005,6858,4372618,4372624,4372624,"Tridacna squamosa Lamarck, 1819","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna squamosa","Tridacna","squamosa","SPECIES","ACCEPTED",NA,2006,6,8,"2006-06-08T00:00:00","2021-03-09T11:22:57.361+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","PG","Papua New Guinea",NA,"4DEF230B-B333-4436-8E20-2DAC4B9756FF_7659835D-B21F-41BA-8261-11CD30196B11","Kim Friedman",NA,NA,NA,1847745633,"4DEF230B-B333-4436-8E20-2DAC4B9756FF_7659835D-B21F-41BA-8261-11CD30196B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PROCFish/C",NA,NA,NA,"SPC",NA,NA,NA,NA,NA,NA,1,NA,"4DEF230B-B333-4436-8E20-2DAC4B9756FF",NA,NA,NA,NA,"800940ac-2b2f-4bb1-acda-57aa5b816cd9",NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"BID-PA2016-0002-REG","BID","Manta tow transect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna squamosa Lamarck, 1819"
1847745635,"Tridacna squamosa Lamarck, 1819",-1.944041,147.091017,"cdround,osiic,colmano,inmafu","9c30b6b3-177b-49f4-bfeb-91e1da24ecd4","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:09.910+00:00","2021-03-09T11:22:57.147+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372624,1,52,137,9529005,6858,4372618,4372624,4372624,"Tridacna squamosa Lamarck, 1819","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna squamosa","Tridacna","squamosa","SPECIES","ACCEPTED",NA,2006,6,9,"2006-06-09T00:00:00","2021-03-09T11:22:57.147+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","PG","Papua New Guinea",NA,"DD0E3E7D-BBDD-4688-AC88-615E798605BD_7659835D-B21F-41BA-8261-11CD30196B11","Kim Friedman",NA,NA,NA,1847745635,"DD0E3E7D-BBDD-4688-AC88-615E798605BD_7659835D-B21F-41BA-8261-11CD30196B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PROCFish/C",NA,NA,NA,"SPC",NA,NA,NA,NA,NA,NA,1,NA,"DD0E3E7D-BBDD-4688-AC88-615E798605BD",NA,NA,NA,NA,"800940ac-2b2f-4bb1-acda-57aa5b816cd9",NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"BID-PA2016-0002-REG","BID","Manta tow transect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna squamosa Lamarck, 1819"
