"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","stateProvince","year","month","day","eventDate","lastInterpreted","references","license","isInCluster","geodeticDatum","class","countryCode","country","recordNumber","identifier","recordedBy","vernacularName","dataGeneralizations","taxonConceptID","gbifID","occurrenceID","identifiedBy","dateIdentified","coordinateUncertaintyInMeters","modified","rightsHolder","http://unknown.org/nick","informationWithheld","verbatimEventDate","datasetName","verbatimLocality","collectionCode","taxonID","catalogNumber","http://unknown.org/occurrenceDetails","institutionCode","rights","eventTime","identificationRemarks","occurrenceRemarks","identificationID","locality","individualCount","depth","eventID","footprintWKT","county","identificationVerificationStatus","originalNameUsage","datasetID","nameAccordingTo","depthAccuracy","institutionKey","fieldNumber","elevation","elevationAccuracy","waterBody","type","ownerInstitutionCode","samplingProtocol","georeferenceSources","georeferenceProtocol","island","dynamicProperties","eventRemarks","materialSampleID","language","associatedSequences","lifeStage","establishmentMeans","projectId","programmeAcronym","samplingEffort","preparations","disposition","otherCatalogNumbers","locationRemarks","collectionKey","institutionID","higherGeography","locationID","startDayOfYear","higherClassification","endDayOfYear","verbatimCoordinateSystem","continent","islandGroup","higherGeographyID","nomenclaturalCode","georeferencedBy","georeferenceVerificationStatus","georeferenceRemarks","habitat","locationAccordingTo","georeferencedDate","organismID","previousIdentifications","identificationQualifier","accessRights","collectionID","name"
"1847749459","Tridacna squamosa Lamarck, 1819",-10.548433,150.896917,"osiic,colmano,inmafu","9c30b6b3-177b-49f4-bfeb-91e1da24ecd4","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:09.910+00:00","2021-03-09T11:22:57.017+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372624,1,52,137,9529005,6858,4372618,4372624,4372624,"Tridacna squamosa Lamarck, 1819","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna squamosa","Tridacna","squamosa","SPECIES","ACCEPTED",NA,2006,10,28,"2006-10-28T00:00:00","2021-03-09T11:22:57.017+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","PG","Papua New Guinea",NA,"D89A2A12-1442-4050-9C8C-B927685969E4_7659835D-B21F-41BA-8261-11CD30196B11","Kim Friedman",NA,NA,NA,"1847749459","D89A2A12-1442-4050-9C8C-B927685969E4_7659835D-B21F-41BA-8261-11CD30196B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PROCFish/C",NA,NA,NA,"SPC",NA,NA,NA,NA,NA,NA,1,NA,"D89A2A12-1442-4050-9C8C-B927685969E4",NA,NA,NA,NA,"800940ac-2b2f-4bb1-acda-57aa5b816cd9",NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"BID-PA2016-0002-REG","BID","Reef benthos transect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna squamosa Lamarck, 1819"
"1847747847","Tridacna squamosa Lamarck, 1819",-10.89335,152.542225,"osiic,colmano,inmafu","9c30b6b3-177b-49f4-bfeb-91e1da24ecd4","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:09.910+00:00","2021-03-09T11:22:57.288+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372624,1,52,137,9529005,6858,4372618,4372624,4372624,"Tridacna squamosa Lamarck, 1819","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna squamosa","Tridacna","squamosa","SPECIES","ACCEPTED",NA,2006,11,9,"2006-11-09T00:00:00","2021-03-09T11:22:57.288+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","PG","Papua New Guinea",NA,"8D06EC0B-5140-4A25-A593-BA6CE8C094C8_7659835D-B21F-41BA-8261-11CD30196B11","Kim Friedman",NA,NA,NA,"1847747847","8D06EC0B-5140-4A25-A593-BA6CE8C094C8_7659835D-B21F-41BA-8261-11CD30196B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PROCFish/C",NA,NA,NA,"SPC",NA,NA,NA,NA,NA,NA,1,NA,"8D06EC0B-5140-4A25-A593-BA6CE8C094C8",NA,NA,NA,NA,"800940ac-2b2f-4bb1-acda-57aa5b816cd9",NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"BID-PA2016-0002-REG","BID","Mother of pearl search",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna squamosa Lamarck, 1819"
"1847747867","Tridacna squamosa Lamarck, 1819",-10.828717,152.497917,"osiic,colmano,inmafu","9c30b6b3-177b-49f4-bfeb-91e1da24ecd4","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:09.910+00:00","2021-03-09T11:22:56.741+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372624,1,52,137,9529005,6858,4372618,4372624,4372624,"Tridacna squamosa Lamarck, 1819","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna squamosa","Tridacna","squamosa","SPECIES","ACCEPTED",NA,2006,11,10,"2006-11-10T00:00:00","2021-03-09T11:22:56.741+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","PG","Papua New Guinea",NA,"E67DC580-9A56-4BFC-9BB3-B5B381A8182F_7659835D-B21F-41BA-8261-11CD30196B11","Kim Friedman",NA,NA,NA,"1847747867","E67DC580-9A56-4BFC-9BB3-B5B381A8182F_7659835D-B21F-41BA-8261-11CD30196B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PROCFish/C",NA,NA,NA,"SPC",NA,NA,NA,NA,NA,NA,1,NA,"E67DC580-9A56-4BFC-9BB3-B5B381A8182F",NA,NA,NA,NA,"800940ac-2b2f-4bb1-acda-57aa5b816cd9",NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"BID-PA2016-0002-REG","BID","Reef benthos transect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna squamosa Lamarck, 1819"
"1847748172","Tridacna squamosa Lamarck, 1819",-10.826317,152.344567,"osiic,colmano,inmafu","9c30b6b3-177b-49f4-bfeb-91e1da24ecd4","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:09.910+00:00","2021-03-09T11:22:57.361+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372624,1,52,137,9529005,6858,4372618,4372624,4372624,"Tridacna squamosa Lamarck, 1819","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna squamosa","Tridacna","squamosa","SPECIES","ACCEPTED",NA,2006,11,7,"2006-11-07T00:00:00","2021-03-09T11:22:57.361+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","PG","Papua New Guinea",NA,"3C5364DA-C5A2-468A-8F76-F4D655261A9F_7659835D-B21F-41BA-8261-11CD30196B11","Kalo Pakoa",NA,NA,NA,"1847748172","3C5364DA-C5A2-468A-8F76-F4D655261A9F_7659835D-B21F-41BA-8261-11CD30196B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PROCFish/C",NA,NA,NA,"SPC",NA,NA,NA,NA,NA,NA,1,NA,"3C5364DA-C5A2-468A-8F76-F4D655261A9F",NA,NA,NA,NA,"800940ac-2b2f-4bb1-acda-57aa5b816cd9",NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"BID-PA2016-0002-REG","BID","Reef benthos transect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna squamosa Lamarck, 1819"
"1847748443","Tridacna squamosa Lamarck, 1819",-10.74195,152.423617,"osiic,colmano,inmafu","9c30b6b3-177b-49f4-bfeb-91e1da24ecd4","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:09.910+00:00","2021-03-09T11:22:57.342+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372624,1,52,137,9529005,6858,4372618,4372624,4372624,"Tridacna squamosa Lamarck, 1819","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna squamosa","Tridacna","squamosa","SPECIES","ACCEPTED",NA,2006,11,6,"2006-11-06T00:00:00","2021-03-09T11:22:57.342+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","PG","Papua New Guinea",NA,"0E0E75BF-4695-48F6-8F6D-DBB79C5BA830_7659835D-B21F-41BA-8261-11CD30196B11","Kalo Pakoa",NA,NA,NA,"1847748443","0E0E75BF-4695-48F6-8F6D-DBB79C5BA830_7659835D-B21F-41BA-8261-11CD30196B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PROCFish/C",NA,NA,NA,"SPC",NA,NA,NA,NA,NA,NA,1,NA,"0E0E75BF-4695-48F6-8F6D-DBB79C5BA830",NA,NA,NA,NA,"800940ac-2b2f-4bb1-acda-57aa5b816cd9",NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"BID-PA2016-0002-REG","BID","Reef front search",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna squamosa Lamarck, 1819"
"1847748707","Tridacna squamosa Lamarck, 1819",-10.8201,152.33455,"osiic,colmano,inmafu","9c30b6b3-177b-49f4-bfeb-91e1da24ecd4","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:09.910+00:00","2021-03-09T11:22:56.950+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372624,1,52,137,9529005,6858,4372618,4372624,4372624,"Tridacna squamosa Lamarck, 1819","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna squamosa","Tridacna","squamosa","SPECIES","ACCEPTED",NA,2006,11,7,"2006-11-07T00:00:00","2021-03-09T11:22:56.950+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","PG","Papua New Guinea",NA,"7F684719-9D18-4DE5-9EA3-8C07EE3B13B9_7659835D-B21F-41BA-8261-11CD30196B11","Kalo Pakoa",NA,NA,NA,"1847748707","7F684719-9D18-4DE5-9EA3-8C07EE3B13B9_7659835D-B21F-41BA-8261-11CD30196B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PROCFish/C",NA,NA,NA,"SPC",NA,NA,NA,NA,NA,NA,2,NA,"7F684719-9D18-4DE5-9EA3-8C07EE3B13B9",NA,NA,NA,NA,"800940ac-2b2f-4bb1-acda-57aa5b816cd9",NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"BID-PA2016-0002-REG","BID","Reef benthos transect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna squamosa Lamarck, 1819"
"1847748829","Tridacna squamosa Lamarck, 1819",-10.892483,152.539909,"cdround,osiic,colmano,inmafu","9c30b6b3-177b-49f4-bfeb-91e1da24ecd4","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:09.910+00:00","2021-03-09T11:22:57.065+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372624,1,52,137,9529005,6858,4372618,4372624,4372624,"Tridacna squamosa Lamarck, 1819","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna squamosa","Tridacna","squamosa","SPECIES","ACCEPTED",NA,2006,11,9,"2006-11-09T00:00:00","2021-03-09T11:22:57.065+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","PG","Papua New Guinea",NA,"84E4F30D-7BE9-48D4-911E-EB5B74BE248D_7659835D-B21F-41BA-8261-11CD30196B11","Kalo Pakoa",NA,NA,NA,"1847748829","84E4F30D-7BE9-48D4-911E-EB5B74BE248D_7659835D-B21F-41BA-8261-11CD30196B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PROCFish/C",NA,NA,NA,"SPC",NA,NA,NA,NA,NA,NA,1,NA,"84E4F30D-7BE9-48D4-911E-EB5B74BE248D",NA,NA,NA,NA,"800940ac-2b2f-4bb1-acda-57aa5b816cd9",NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"BID-PA2016-0002-REG","BID","Reef front search",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna squamosa Lamarck, 1819"
"1883568086","Tridacna squamosa Lamarck, 1819",-14.67067,145.742781,"cdround,cudc,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-05-18T09:31:41.707+00:00","2021-05-18T12:24:47.910+00:00",265,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",4372624,1,52,137,9529005,6858,4372618,4372624,4372624,"Tridacna squamosa Lamarck, 1819","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna squamosa","Tridacna","squamosa","SPECIES","ACCEPTED",NA,2006,12,17,"2006-12-17T18:41:11","2021-05-18T12:24:47.910+00:00","https://www.inaturalist.org/observations/4644340","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","AU","Australia",NA,"4644340","Richard Ling",NA,NA,NA,"1883568086","http://www.inaturalist.org/observations/4644340","Richard Ling","2016-11-27T02:05:31",30941,"2018-07-09T20:40:30.000+00:00","Richard Ling","richardling","Coordinate uncertainty increased to 30941m to protect threatened taxon","2006-12-17 18:41:11","iNaturalist research-grade observations",NA,"Observations","50591","4644340","http://www.inaturalist.org/observations/4644340","iNaturalist","© Richard Ling some rights reserved","07:41:11Z",NA,"Fluted Giant Clam (Tridacna squamosa)","9212752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna squamosa Lamarck, 1819"
"1848015403","Tridacna squamosa Lamarck, 1819",-8.476766,179.087934,"cdround,osiic,colmano,inmafu","6461be2b-49e4-4a4e-a0de-a90eae602e78","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:09.508+00:00","2021-03-09T11:22:51.726+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372624,1,52,137,9529005,6858,4372618,4372624,4372624,"Tridacna squamosa Lamarck, 1819","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna squamosa","Tridacna","squamosa","SPECIES","ACCEPTED",NA,2005,3,21,"2005-03-21T00:00:00","2021-03-09T11:22:51.726+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","TV","Tuvalu",NA,"9AF3EDB4-C914-45A3-A99A-BA809A15F7A2_7659835D-B21F-41BA-8261-11CD30196B11","Kim Friedman",NA,NA,NA,"1848015403","9AF3EDB4-C914-45A3-A99A-BA809A15F7A2_7659835D-B21F-41BA-8261-11CD30196B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PROCFish/C",NA,NA,NA,"SPC",NA,NA,NA,NA,NA,NA,1,NA,"9AF3EDB4-C914-45A3-A99A-BA809A15F7A2",NA,NA,NA,NA,"e3149b6f-f824-4539-829b-e6f822d9966f",NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"BID-PA2016-0002-REG","BID","Manta tow transect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna squamosa Lamarck, 1819"
"1848015440","Tridacna squamosa Lamarck, 1819",-8.522158,179.048567,"cdround,osiic,colmano,inmafu","6461be2b-49e4-4a4e-a0de-a90eae602e78","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:09.508+00:00","2021-03-09T11:22:51.720+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372624,1,52,137,9529005,6858,4372618,4372624,4372624,"Tridacna squamosa Lamarck, 1819","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna squamosa","Tridacna","squamosa","SPECIES","ACCEPTED",NA,2005,3,18,"2005-03-18T00:00:00","2021-03-09T11:22:51.720+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","TV","Tuvalu",NA,"E73AE7D7-B6E3-4D57-AE6A-63C2E369261B_7659835D-B21F-41BA-8261-11CD30196B11","Kim Friedman",NA,NA,NA,"1848015440","E73AE7D7-B6E3-4D57-AE6A-63C2E369261B_7659835D-B21F-41BA-8261-11CD30196B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PROCFish/C",NA,NA,NA,"SPC",NA,NA,NA,NA,NA,NA,1,NA,"E73AE7D7-B6E3-4D57-AE6A-63C2E369261B",NA,NA,NA,NA,"e3149b6f-f824-4539-829b-e6f822d9966f",NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"BID-PA2016-0002-REG","BID","Manta tow transect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna squamosa Lamarck, 1819"
"1848015475","Tridacna squamosa Lamarck, 1819",-8.4916,179.05635,"osiic,colmano,inmafu","6461be2b-49e4-4a4e-a0de-a90eae602e78","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:09.508+00:00","2021-03-09T11:22:51.706+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372624,1,52,137,9529005,6858,4372618,4372624,4372624,"Tridacna squamosa Lamarck, 1819","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna squamosa","Tridacna","squamosa","SPECIES","ACCEPTED",NA,2005,3,21,"2005-03-21T00:00:00","2021-03-09T11:22:51.706+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","TV","Tuvalu",NA,"50EAF4EF-43F3-403C-8F58-6D98CCC450E4_7659835D-B21F-41BA-8261-11CD30196B11","Tataua  Alefaio",NA,NA,NA,"1848015475","50EAF4EF-43F3-403C-8F58-6D98CCC450E4_7659835D-B21F-41BA-8261-11CD30196B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PROCFish/C",NA,NA,NA,"SPC",NA,NA,NA,NA,NA,NA,1,NA,"50EAF4EF-43F3-403C-8F58-6D98CCC450E4",NA,NA,NA,NA,"e3149b6f-f824-4539-829b-e6f822d9966f",NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"BID-PA2016-0002-REG","BID","Reef benthos transect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna squamosa Lamarck, 1819"
"1848015500","Tridacna squamosa Lamarck, 1819",-8.47365,179.083417,"osiic,colmano,inmafu","6461be2b-49e4-4a4e-a0de-a90eae602e78","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:09.508+00:00","2021-03-09T11:22:51.730+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372624,1,52,137,9529005,6858,4372618,4372624,4372624,"Tridacna squamosa Lamarck, 1819","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna squamosa","Tridacna","squamosa","SPECIES","ACCEPTED",NA,2005,3,21,"2005-03-21T00:00:00","2021-03-09T11:22:51.730+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","TV","Tuvalu",NA,"ABA95B39-12D0-4C62-B0FB-3D8D3BF5AEA8_7659835D-B21F-41BA-8261-11CD30196B11","Tataua  Alefaio",NA,NA,NA,"1848015500","ABA95B39-12D0-4C62-B0FB-3D8D3BF5AEA8_7659835D-B21F-41BA-8261-11CD30196B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PROCFish/C",NA,NA,NA,"SPC",NA,NA,NA,NA,NA,NA,1,NA,"ABA95B39-12D0-4C62-B0FB-3D8D3BF5AEA8",NA,NA,NA,NA,"e3149b6f-f824-4539-829b-e6f822d9966f",NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"BID-PA2016-0002-REG","BID","Reef benthos transect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna squamosa Lamarck, 1819"
"1848015507","Tridacna squamosa Lamarck, 1819",-8.543333,179.067525,"osiic,colmano,inmafu","6461be2b-49e4-4a4e-a0de-a90eae602e78","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:09.508+00:00","2021-03-09T11:22:51.642+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",4372624,1,52,137,9529005,6858,4372618,4372624,4372624,"Tridacna squamosa Lamarck, 1819","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna squamosa","Tridacna","squamosa","SPECIES","ACCEPTED",NA,2005,3,18,"2005-03-18T00:00:00","2021-03-09T11:22:51.642+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Bivalvia","TV","Tuvalu",NA,"2EC0F65C-A954-49C9-920E-BE7E78331678_7659835D-B21F-41BA-8261-11CD30196B11","Kim Friedman",NA,NA,NA,"1848015507","2EC0F65C-A954-49C9-920E-BE7E78331678_7659835D-B21F-41BA-8261-11CD30196B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PROCFish/C",NA,NA,NA,"SPC",NA,NA,NA,NA,NA,NA,1,NA,"2EC0F65C-A954-49C9-920E-BE7E78331678",NA,NA,NA,NA,"e3149b6f-f824-4539-829b-e6f822d9966f",NA,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,"http://purl.org/spc/digilib/doc/pfj5w",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"BID-PA2016-0002-REG","BID","Manta tow transect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna squamosa Lamarck, 1819"
