"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","year","month","day","eventDate","lastInterpreted","references","license","institutionKey","isInCluster","geodeticDatum","class","countryCode","country","identifier","catalogNumber","vernacularName","otherCatalogNumbers","dataGeneralizations","institutionCode","taxonConceptID","locality","gbifID","collectionCode","occurrenceID","identifiedBy","coordinateUncertaintyInMeters","stateProvince","eventID","recordedBy","locationRemarks","projectId","programmeAcronym","individualCount","samplingEffort","samplingProtocol","datasetID","language","modified","collectionKey","preparations","higherGeography","dateIdentified","depth","depthAccuracy","habitat","institutionID","dynamicProperties","county","identificationVerificationStatus","eventRemarks","type","locationAccordingTo","eventTime","identificationRemarks","recordNumber","georeferencedDate","verbatimEventDate","nomenclaturalCode","georeferencedBy","georeferenceProtocol","georeferenceVerificationStatus","verbatimCoordinateSystem","verbatimLocality","organismID","previousIdentifications","identificationQualifier","accessRights","higherClassification","collectionID","georeferenceSources","coordinatePrecision","continent","organismQuantity","organismQuantityType","rightsHolder","http://rs.tdwg.org/dwc/terms/organismQuantity","disposition","http://rs.tdwg.org/dwc/terms/organismQuantityType","bibliographicCitation","island","islandGroup","originalNameUsage","lifeStage","fieldNumber","geologicalContextID","informationWithheld","endDayOfYear","datasetName","locationID","startDayOfYear","ownerInstitutionCode","occurrenceRemarks","waterBody","georeferenceRemarks","higherGeographyID","earliestAgeOrLowestStage","associatedReferences","namePublishedInYear","taxonID","lithostratigraphicTerms","verbatimTaxonRank","footprintWKT","nameAccordingTo","name"
"1845062427","Anadara antiquata (Linnaeus, 1758)",-16.521983,167.849183,"osiic,colmano,inmafu","7eef086c-8e58-4b31-830e-2696d3158301","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T16:09:45.392+00:00","2021-03-09T11:24:03.635+00:00",119,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",5729468,1,52,137,9574493,3483,2286218,5729468,5729468,"Anadara antiquata (Linnaeus, 1758)","Animalia","Mollusca","Arcida","Arcidae","Anadara","Anadara antiquata","Anadara","antiquata","SPECIES","ACCEPTED",2003,11,28,"2003-11-28T00:00:00","2021-03-09T11:24:03.635+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","831cefd7-10b8-4c21-8f04-30e5d3020d7b",FALSE,"WGS84","Bivalvia","VU","Vanuatu","6A3D1AF3-0678-47F2-BA03-5508FA36CC45_C2912EE4-2519-4E16-8B5F-4F2F70D3376B",NA,NA,NA,NA,"SPC",NA,NA,"1845062427","PROCFish/C","6A3D1AF3-0678-47F2-BA03-5508FA36CC45_C2912EE4-2519-4E16-8B5F-4F2F70D3376B",NA,NA,NA,"6A3D1AF3-0678-47F2-BA03-5508FA36CC45","Kim Friedman",NA,"BID-PA2016-0002-REG","BID",3,"Soft infaunal quadrat","http://purl.org/spc/digilib/doc/pfj5w","28216871-dead-42e7-9082-8e3992ffe8f1","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anadara antiquata (Linnaeus, 1758)"
"1845062481","Anadara antiquata (Linnaeus, 1758)",-16.522267,167.848633,"osiic,colmano,inmafu","7eef086c-8e58-4b31-830e-2696d3158301","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T16:09:45.392+00:00","2021-03-09T11:24:03.722+00:00",119,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",5729468,1,52,137,9574493,3483,2286218,5729468,5729468,"Anadara antiquata (Linnaeus, 1758)","Animalia","Mollusca","Arcida","Arcidae","Anadara","Anadara antiquata","Anadara","antiquata","SPECIES","ACCEPTED",2003,11,28,"2003-11-28T00:00:00","2021-03-09T11:24:03.722+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","831cefd7-10b8-4c21-8f04-30e5d3020d7b",FALSE,"WGS84","Bivalvia","VU","Vanuatu","C8F1E0F1-A148-4099-8997-90DDE0C4107C_C2912EE4-2519-4E16-8B5F-4F2F70D3376B",NA,NA,NA,NA,"SPC",NA,NA,"1845062481","PROCFish/C","C8F1E0F1-A148-4099-8997-90DDE0C4107C_C2912EE4-2519-4E16-8B5F-4F2F70D3376B",NA,NA,NA,"C8F1E0F1-A148-4099-8997-90DDE0C4107C","Kim Friedman",NA,"BID-PA2016-0002-REG","BID",11,"Soft infaunal quadrat","http://purl.org/spc/digilib/doc/pfj5w","28216871-dead-42e7-9082-8e3992ffe8f1","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anadara antiquata (Linnaeus, 1758)"
"1845062483","Anadara antiquata (Linnaeus, 1758)",-16.5213,167.850017,"osiic,colmano,inmafu","7eef086c-8e58-4b31-830e-2696d3158301","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T16:09:45.392+00:00","2021-03-09T11:24:03.536+00:00",119,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",5729468,1,52,137,9574493,3483,2286218,5729468,5729468,"Anadara antiquata (Linnaeus, 1758)","Animalia","Mollusca","Arcida","Arcidae","Anadara","Anadara antiquata","Anadara","antiquata","SPECIES","ACCEPTED",2003,11,28,"2003-11-28T00:00:00","2021-03-09T11:24:03.536+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","831cefd7-10b8-4c21-8f04-30e5d3020d7b",FALSE,"WGS84","Bivalvia","VU","Vanuatu","AFBED2E3-C50E-4A59-BDCF-96F7F65BD97E_C2912EE4-2519-4E16-8B5F-4F2F70D3376B",NA,NA,NA,NA,"SPC",NA,NA,"1845062483","PROCFish/C","AFBED2E3-C50E-4A59-BDCF-96F7F65BD97E_C2912EE4-2519-4E16-8B5F-4F2F70D3376B",NA,NA,NA,"AFBED2E3-C50E-4A59-BDCF-96F7F65BD97E","Kim Friedman",NA,"BID-PA2016-0002-REG","BID",3,"Soft infaunal quadrat","http://purl.org/spc/digilib/doc/pfj5w","28216871-dead-42e7-9082-8e3992ffe8f1","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anadara antiquata (Linnaeus, 1758)"
"1845062506","Anadara antiquata (Linnaeus, 1758)",-16.521583,167.84965,"osiic,colmano,inmafu","7eef086c-8e58-4b31-830e-2696d3158301","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T16:09:45.392+00:00","2021-03-09T11:24:03.540+00:00",119,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",5729468,1,52,137,9574493,3483,2286218,5729468,5729468,"Anadara antiquata (Linnaeus, 1758)","Animalia","Mollusca","Arcida","Arcidae","Anadara","Anadara antiquata","Anadara","antiquata","SPECIES","ACCEPTED",2003,11,28,"2003-11-28T00:00:00","2021-03-09T11:24:03.540+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","831cefd7-10b8-4c21-8f04-30e5d3020d7b",FALSE,"WGS84","Bivalvia","VU","Vanuatu","4A4A5B80-8049-4A3E-A2F0-68A8946CAFB6_C2912EE4-2519-4E16-8B5F-4F2F70D3376B",NA,NA,NA,NA,"SPC",NA,NA,"1845062506","PROCFish/C","4A4A5B80-8049-4A3E-A2F0-68A8946CAFB6_C2912EE4-2519-4E16-8B5F-4F2F70D3376B",NA,NA,NA,"4A4A5B80-8049-4A3E-A2F0-68A8946CAFB6","Kim Friedman",NA,"BID-PA2016-0002-REG","BID",1,"Soft infaunal quadrat","http://purl.org/spc/digilib/doc/pfj5w","28216871-dead-42e7-9082-8e3992ffe8f1","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anadara antiquata (Linnaeus, 1758)"
"1845062513","Anadara antiquata (Linnaeus, 1758)",-16.522867,167.847817,"osiic,colmano,inmafu","7eef086c-8e58-4b31-830e-2696d3158301","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T16:09:45.392+00:00","2021-03-09T11:24:03.786+00:00",119,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",5729468,1,52,137,9574493,3483,2286218,5729468,5729468,"Anadara antiquata (Linnaeus, 1758)","Animalia","Mollusca","Arcida","Arcidae","Anadara","Anadara antiquata","Anadara","antiquata","SPECIES","ACCEPTED",2003,11,28,"2003-11-28T00:00:00","2021-03-09T11:24:03.786+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","831cefd7-10b8-4c21-8f04-30e5d3020d7b",FALSE,"WGS84","Bivalvia","VU","Vanuatu","FF347246-15F4-4755-B771-1978A4A1291B_C2912EE4-2519-4E16-8B5F-4F2F70D3376B",NA,NA,NA,NA,"SPC",NA,NA,"1845062513","PROCFish/C","FF347246-15F4-4755-B771-1978A4A1291B_C2912EE4-2519-4E16-8B5F-4F2F70D3376B",NA,NA,NA,"FF347246-15F4-4755-B771-1978A4A1291B","Kim Friedman",NA,"BID-PA2016-0002-REG","BID",4,"Soft infaunal quadrat","http://purl.org/spc/digilib/doc/pfj5w","28216871-dead-42e7-9082-8e3992ffe8f1","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anadara antiquata (Linnaeus, 1758)"
"1845062522","Anadara antiquata (Linnaeus, 1758)",-16.522567,167.848133,"osiic,colmano,inmafu","7eef086c-8e58-4b31-830e-2696d3158301","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T16:09:45.392+00:00","2021-03-09T11:24:03.430+00:00",119,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",5729468,1,52,137,9574493,3483,2286218,5729468,5729468,"Anadara antiquata (Linnaeus, 1758)","Animalia","Mollusca","Arcida","Arcidae","Anadara","Anadara antiquata","Anadara","antiquata","SPECIES","ACCEPTED",2003,11,28,"2003-11-28T00:00:00","2021-03-09T11:24:03.430+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","831cefd7-10b8-4c21-8f04-30e5d3020d7b",FALSE,"WGS84","Bivalvia","VU","Vanuatu","2028B839-7909-4021-A91E-C01C5DC6DE9B_C2912EE4-2519-4E16-8B5F-4F2F70D3376B",NA,NA,NA,NA,"SPC",NA,NA,"1845062522","PROCFish/C","2028B839-7909-4021-A91E-C01C5DC6DE9B_C2912EE4-2519-4E16-8B5F-4F2F70D3376B",NA,NA,NA,"2028B839-7909-4021-A91E-C01C5DC6DE9B","Kim Friedman",NA,"BID-PA2016-0002-REG","BID",5,"Soft infaunal quadrat","http://purl.org/spc/digilib/doc/pfj5w","28216871-dead-42e7-9082-8e3992ffe8f1","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anadara antiquata (Linnaeus, 1758)"
"1845062523","Anadara antiquata (Linnaeus, 1758)",-16.5233,167.848083,"osiic,colmano,inmafu","7eef086c-8e58-4b31-830e-2696d3158301","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T16:09:45.392+00:00","2021-03-09T11:24:03.518+00:00",119,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",5729468,1,52,137,9574493,3483,2286218,5729468,5729468,"Anadara antiquata (Linnaeus, 1758)","Animalia","Mollusca","Arcida","Arcidae","Anadara","Anadara antiquata","Anadara","antiquata","SPECIES","ACCEPTED",2003,11,28,"2003-11-28T00:00:00","2021-03-09T11:24:03.518+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","831cefd7-10b8-4c21-8f04-30e5d3020d7b",FALSE,"WGS84","Bivalvia","VU","Vanuatu","327EA25C-67E8-4489-8B18-1B801F242112_C2912EE4-2519-4E16-8B5F-4F2F70D3376B",NA,NA,NA,NA,"SPC",NA,NA,"1845062523","PROCFish/C","327EA25C-67E8-4489-8B18-1B801F242112_C2912EE4-2519-4E16-8B5F-4F2F70D3376B",NA,NA,NA,"327EA25C-67E8-4489-8B18-1B801F242112","Kim Friedman",NA,"BID-PA2016-0002-REG","BID",2,"Soft infaunal quadrat","http://purl.org/spc/digilib/doc/pfj5w","28216871-dead-42e7-9082-8e3992ffe8f1","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anadara antiquata (Linnaeus, 1758)"
"2147657290","Anadara antiquata (Linnaeus, 1758)",-20.075246,164.002356,"conti,osiic","5a6977c1-ece6-44b8-b71d-43cb1d4e0919","a2ef6dd1-8886-48c9-8025-c62bac973cc7","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2021-05-18T00:27:48.513+00:00","2021-05-18T00:28:08.066+00:00",270,"2053a639-84c3-4be5-b8bc-96b6d88a976c","PRESERVED_SPECIMEN","PRESENT",5729468,1,52,137,9574493,3483,2286218,5729468,5729468,"Anadara antiquata (Linnaeus, 1758)","Animalia","Mollusca","Arcida","Arcidae","Anadara","Anadara antiquata","Anadara","antiquata","SPECIES","ACCEPTED",2001,1,1,"2001-01-01T00:00:00","2021-05-18T00:28:08.066+00:00","http://arctos.database.museum/guid/DMNS:Inv:31728","http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,FALSE,"WGS84","Bivalvia","NC","New Caledonia","http://arctos.database.museum/guid/DMNS:Inv:31728?seid=4248513","DMNS:Inv:31728",NA,"collector number=Schaake 9713",NA,"DMNS",NA,"Pointe Naharian","2147657290","Marine invertebrate specimens","http://arctos.database.museum/guid/DMNS:Inv:31728?seid=4248513","Heather Van Benthem",1071,"New Caledonia",NA,"Collector(s): unknown",NA,NA,NA,1,NA,"snorkeler",NA,"en","2021-04-12T09:05:37.362+00:00",NA,"shell","Pacific Ocean, France, New Caledonia, North Province","2019-02-28T00:00:00",1.5,0.5,"in sand at 3 - 7 feet depth","DMNS","height=58.2 mm","North Province","revised taxonomy","Purchased.","PhysicalObject","Heather Van Benthem","2001-01-01/2001-01-31","Legacy ID from dealer label:  Anadara scapha (syn).","Schaake 9713","2019-02-28 00:00:00","1/2001","ICZN","Heather Van Benthem","GeoLocate","unverified","decimal degrees","Boat Pass, near Poum, New Caledonia","http://arctos.database.museum/guid/DMNS:Inv:31728","[{""scientific_name"":""Anadara antiquata"",""nature_of_id"":""revised taxonomy"",""accepted_id_fg"":1,""made_date"":""2019-02-28"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Legacy ID from dealer label:  Anadara scapha (syn)."",""idby"":""Heather Van Benthem"",""concept_label"":null}]","A","http://vertnet.org/resources/norms.html","Animalia, Mollusca, Bivalvia, Pteriomorphia, Arcida, Arcoidea, Arcidae, Anadara,","74","GeoLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anadara antiquata (Linnaeus, 1758)"
"2570172269","Anadara antiquata (Linnaeus, 1758)",-20.229,164.029,"","a307e4d7-1de2-4adc-95d5-a0a8d5f57236","3ead5cf3-2840-482e-bbd9-76380825be63","b164d2ac-588c-419f-bc3a-69f92fbea8f2","NL","DWC_ARCHIVE","2021-05-05T08:28:24.899+00:00","2021-05-05T08:34:05.734+00:00",84,"3ead5cf3-2840-482e-bbd9-76380825be63","PRESERVED_SPECIMEN","PRESENT",5729468,1,52,137,9574493,3483,2286218,5729468,5729468,"Anadara antiquata (Linnaeus, 1758)","Animalia","Mollusca","Arcida","Arcidae","Anadara","Anadara antiquata","Anadara","antiquata","SPECIES","ACCEPTED",2001,1,NA,"2001-01-01T00:00:00","2021-05-05T08:34:05.734+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","7bf98185-7f54-47c9-b4fc-486b060bb102",FALSE,"WGS84","Bivalvia","NC","New Caledonia","NMR993000098651","NMR993000098651",NA,"50700101",NA,"NMR",NA,"Nord, Poum","2570172269","NMR Collection","NMR993000098651",NA,111,NA,NA,NA,NA,NA,NA,2,NA,"by snorkeling","ex coll. H.H.M. Vermeij","en",NA,"187a8a55-7de6-4230-8250-7d4ee274004f","bivalve shell(s) | no treatment",NA,NA,1.5,0.5,"on sand","http://grbio.org/cool/jyde-k516",NA,NA,NA,NA,"Physical object",NA,NA,NA,NA,NA,NA,"ICZN","F.J.A. Slieker",NA,NA,NA,NA,NA,NA,NA,NA,NA,"187a8a55-7de6-4230-8250-7d4ee274004f",NA,0.001,"OCEANIA",2,"individuals","Natural History Museum Rotterdam","2","in collection","individuals","Anadara antiquata (Linnaeus, 1758) [NMR993000098651]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anadara antiquata (Linnaeus, 1758)"
"1085860806","Anadara antiquata (Linnaeus, 1758)",-19.133333,146.833333,"cdround,gass84,colmano,inmafu","793c3890-6c8a-11de-8226-b8a03c50a862","8cdd9232-84eb-4bad-9d9b-a36910cd524b","19893c10-381e-4534-9bb8-6c37d03ad29e","AU","DWC_ARCHIVE","2021-05-10T00:17:28.162+00:00","2021-05-10T00:20:31.687+00:00",206,"3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","PRESERVED_SPECIMEN","PRESENT",5729468,1,52,137,9574493,3483,2286218,5729468,5729468,"Anadara antiquata (Linnaeus, 1758)","Animalia","Mollusca","Arcida","Arcidae","Anadara","Anadara antiquata","Anadara","antiquata","SPECIES","ACCEPTED",1999,2,6,"1999-02-06T00:00:00","2021-05-10T00:20:31.687+00:00","https://biocache.ala.org.au/occurrences/d41a0e13-843b-47b2-a23a-68cf5f65d3f7","http://creativecommons.org/licenses/by/4.0/legalcode","c0f3ae0e-60d2-4671-a35f-40c754780c9f",FALSE,"WGS84","Bivalvia","AU","Australia","d41a0e13-843b-47b2-a23a-68cf5f65d3f7","P011946","Antique Ark","urn:lsid:ozcam.taxonomy.org.au:MAGNT:Mollusc:P011946","Identification aligned to national taxonomy. Originally supplied as [[ Animalia | Mollusca | <not-supplied> | <not-supplied> | Arcidae | Anadara | Anadara antiquata]]","MAGNT","urn:lsid:biodiversity.org.au:afd.taxon:7759ac9d-bb42-4183-923e-e22c7ce0c2f3","eastern end of Horseshoe Bay, northern coast of Magnetic Island, off Townsville, northern Queensland, Australia.","1085860806","Mollusc","d41a0e13-843b-47b2-a23a-68cf5f65d3f7","R.C. Willan",NA,"Queensland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anadara antiquata (Linnaeus, 1758)"
"1912774313","Anadara antiquata (Linnaeus, 1758)",-18.7658,178.46455,"gass84,osiic,colmano,inmano","7dc0d8a3-57da-4090-a959-69a0aad10285","d3ed306d-f994-4fb0-abeb-a9a373e20728","6b459ded-20ca-46f2-8323-5f4eed4b9fde","FJ","DWC_ARCHIVE","2021-03-26T09:04:33.726+00:00","2021-03-30T11:12:20.642+00:00",109,"cd3512e7-886c-4873-b629-740abe8ae74e","PRESERVED_SPECIMEN","PRESENT",5729468,1,52,137,9574493,3483,2286218,5729468,5729468,"Anadara antiquata (Linnaeus, 1758)","Animalia","Mollusca","Arcida","Arcidae","Anadara","Anadara antiquata","Anadara","antiquata","SPECIES","ACCEPTED",1997,NA,NA,"1997-01-01T00:00:00","2021-03-30T11:12:20.642+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,FALSE,"WGS84","Bivalvia","FJ","Fiji","5a02c699-78d4-441b-a71f-484929e4c616","USPac:5949",NA,"SPM004221",NA,"USPac-SMS",NA,NA,"1912774313","Marine","5a02c699-78d4-441b-a71f-484929e4c616","J F Koven",NA,"Kadavu",NA,"J F Koven",NA,"BID-PA2016-0002-REG","BID",1,NA,NA,NA,NA,NA,NA,"dry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"in collection",NA,NA,"Kadavu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anadara antiquata (Linnaeus, 1758)"
"1145112054","Anadara antiquata (Linnaeus, 1758)",-18.175015,177.512547,"conti,gass84,osiic","5a6977c1-ece6-44b8-b71d-43cb1d4e0919","a2ef6dd1-8886-48c9-8025-c62bac973cc7","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2021-05-18T00:27:48.513+00:00","2021-05-18T00:28:12.388+00:00",270,"2053a639-84c3-4be5-b8bc-96b6d88a976c","PRESERVED_SPECIMEN","PRESENT",5729468,1,52,137,9574493,3483,2286218,5729468,5729468,"Anadara antiquata (Linnaeus, 1758)","Animalia","Mollusca","Arcida","Arcidae","Anadara","Anadara antiquata","Anadara","antiquata","SPECIES","ACCEPTED",1996,1,1,"1996-01-01T00:00:00","2021-05-18T00:28:12.388+00:00","http://arctos.database.museum/guid/DMNS:Inv:16586","http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,FALSE,"WGS84","Bivalvia","FJ","Fiji","http://arctos.database.museum/guid/DMNS:Inv:16586?seid=2047552","DMNS:Inv:16586",NA,"collector number=Cone 732",NA,"DMNS",NA,"Sigatoka","1145112054","Marine invertebrate specimens","http://arctos.database.museum/guid/DMNS:Inv:16586?seid=2047552","Phyllis Sharp",4881,"Western Division",NA,"Collector(s): Irv Cone",NA,NA,NA,1,NA,NA,NA,"en","2021-04-20T02:40:00.006+00:00",NA,"shell","Pacific Ocean, Fiji, Western Division, Fiji Islands, Viti Levu","2014-05-01T00:00:00",NA,NA,NA,"DMNS",NA,NA,"relationship","""collected in intertidal zones between coral reef and shore at low tide""","PhysicalObject","unknown","1996-01-01/1996-01-31","Taxonomic update per WoRMS; Former nature_of_id: ID of kin.","Cone 732","2000-01-01 00:00:00","January 1996","ICZN","unknown","GeoLocate","unverified",NA,"Fiji, Viti Levu Isl, Sigatoka","http://arctos.database.museum/guid/DMNS:Inv:16586","[{""scientific_name"":""Anadara antiquata"",""nature_of_id"":""relationship"",""accepted_id_fg"":1,""made_date"":""2014-05-01"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Taxonomic update per WoRMS; Former nature_of_id: ID of kin."",""idby"":""Phyllis Sharp"",""concept_label"":null},{""scientific_name"":""Anadara scapha"",""nature_of_id"":""features"",""accepted_id_fg"":0,""made_date"":"""",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: student."",""idby"":""Irv Cone"",""concept_label"":null}]","A","http://vertnet.org/resources/norms.html","Animalia, Mollusca, Bivalvia, Pteriomorphia, Arcida, Arcoidea, Arcidae, Anadara,","74","GeoLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Viti Levu","Fiji Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anadara antiquata (Linnaeus, 1758)"
