"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateuncertaintyinmeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","isInCluster","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http...unknown.org.nick","informationWithheld","verbatimEventDate","datasetName","gbifID","verbatimLocality","collectionCode","occurrenceID","taxonID","catalogNumber","recordedBy","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","recordNumber","vernacularName","dataGeneralizations","taxonConceptID","occurrenceRemarks","locality","elevation","elevationAccuracy","depth","depthAccuracy","waterBody","type","ownerInstitutionCode","samplingProtocol","datasetID","nameAccordingTo","georeferenceSources","individualCount","otherCatalogNumbers","identificationRemarks","institutionKey","fieldNumber","projectId","programmeAcronym","eventID","samplingEffort","language","dynamicProperties","footprintWKT","bibliographicCitation","accessRights","coordinatePrecision","continent","organismQuantity","organismQuantityType","collectionKey","http...rs.tdwg.org.dwc.terms.organismQuantity","habitat","institutionID","nomenclaturalCode","georeferencedBy","preparations","disposition","http...rs.tdwg.org.dwc.terms.organismQuantityType","collectionID","higherGeography","locationID","startDayOfYear","higherClassification","locationRemarks","endDayOfYear","georeferenceProtocol","verbatimCoordinateSystem","name"
1439137449,"Tridacna gigas (Linnaeus, 1758)",-16.507199,145.59886,"cudc,colmano,inmano","833a0adc-c1f0-45a2-9970-8cf9bf171d30","1c9c3bb4-377c-4547-aa79-16ea755d6006","f0d34585-ddcb-4915-9332-6043585e831a","NZ","DWC_ARCHIVE","2021-03-01T01:19:36.910+00:00","2021-03-09T12:09:56.761+00:00",169,"c58ac019-b413-4613-8772-39e57acbeb8e","HUMAN_OBSERVATION","PRESENT",4372619,1,52,137,9529005,6858,4372618,4372619,4372619,"Tridacna gigas (Linnaeus, 1758)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna gigas","Tridacna","gigas","SPECIES","ACCEPTED","VU",NA,30,NA,1981,12,22,"1981-12-22T00:00:00","2016-03-17T00:00:00.000+00:00","2021-03-09T12:09:56.761+00:00","http://link.springer.com/content/pdf/10.1007%2FBF00288258.pdf","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"WGS84","Bivalvia","AU","Australia",NA,"3808",NA,NA,NA,"Sizing ocean giants: patterns of intraspecific size variation in marine megafauna",1439137449,NA,"Sizing Ocean Giants","3808",NA,"SOG-3808 Tridacna gigas",NA,NA,"Duke",NA,NA,NA,NA,NA,NA,NA,NA,"Reference=Braley (1984). Shell length (cm)=112","Escape (North Reef-A)",NA,NA,NA,NA,"Pacific Ocean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2969",NA,"en","Shell length (cm)=112","POINT (145.59886 -16.50720)","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715","To the extent possible under law, the authors have waived all copyright and related or neighboring rights to this data CC0 1.0 Universal (CC0 1.0)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna gigas (Linnaeus, 1758)"
1439137464,"Tridacna gigas (Linnaeus, 1758)",-16.507199,145.59886,"cudc,colmano,inmano","833a0adc-c1f0-45a2-9970-8cf9bf171d30","1c9c3bb4-377c-4547-aa79-16ea755d6006","f0d34585-ddcb-4915-9332-6043585e831a","NZ","DWC_ARCHIVE","2021-03-01T01:19:36.910+00:00","2021-03-09T12:09:56.761+00:00",169,"c58ac019-b413-4613-8772-39e57acbeb8e","HUMAN_OBSERVATION","PRESENT",4372619,1,52,137,9529005,6858,4372618,4372619,4372619,"Tridacna gigas (Linnaeus, 1758)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna gigas","Tridacna","gigas","SPECIES","ACCEPTED","VU",NA,30,NA,1981,12,22,"1981-12-22T00:00:00","2016-03-17T00:00:00.000+00:00","2021-03-09T12:09:56.761+00:00","http://link.springer.com/content/pdf/10.1007%2FBF00288258.pdf","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"WGS84","Bivalvia","AU","Australia",NA,"3804",NA,NA,NA,"Sizing ocean giants: patterns of intraspecific size variation in marine megafauna",1439137464,NA,"Sizing Ocean Giants","3804",NA,"SOG-3804 Tridacna gigas",NA,NA,"Duke",NA,NA,NA,NA,NA,NA,NA,NA,"Reference=Braley (1984). Shell length (cm)=77","Escape (East Brommie)",NA,NA,NA,NA,"Pacific Ocean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2968",NA,"en","Shell length (cm)=77","POINT (145.59886 -16.50720)","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715","To the extent possible under law, the authors have waived all copyright and related or neighboring rights to this data CC0 1.0 Universal (CC0 1.0)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna gigas (Linnaeus, 1758)"
1439137465,"Tridacna gigas (Linnaeus, 1758)",-16.507199,145.59886,"cudc,colmano,inmano","833a0adc-c1f0-45a2-9970-8cf9bf171d30","1c9c3bb4-377c-4547-aa79-16ea755d6006","f0d34585-ddcb-4915-9332-6043585e831a","NZ","DWC_ARCHIVE","2021-03-01T01:19:36.910+00:00","2021-03-09T12:09:56.761+00:00",169,"c58ac019-b413-4613-8772-39e57acbeb8e","HUMAN_OBSERVATION","PRESENT",4372619,1,52,137,9529005,6858,4372618,4372619,4372619,"Tridacna gigas (Linnaeus, 1758)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna gigas","Tridacna","gigas","SPECIES","ACCEPTED","VU",NA,30,NA,1981,12,22,"1981-12-22T00:00:00","2016-03-17T00:00:00.000+00:00","2021-03-09T12:09:56.761+00:00","http://link.springer.com/content/pdf/10.1007%2FBF00288258.pdf","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"WGS84","Bivalvia","AU","Australia",NA,"3809",NA,NA,NA,"Sizing ocean giants: patterns of intraspecific size variation in marine megafauna",1439137465,NA,"Sizing Ocean Giants","3809",NA,"SOG-3809 Tridacna gigas",NA,NA,"Duke",NA,NA,NA,NA,NA,NA,NA,NA,"Reference=Braley (1984). Shell length (cm)=101","Escape (North Reef-A)",NA,NA,NA,NA,"Pacific Ocean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2969",NA,"en","Shell length (cm)=101","POINT (145.59886 -16.50720)","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715","To the extent possible under law, the authors have waived all copyright and related or neighboring rights to this data CC0 1.0 Universal (CC0 1.0)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna gigas (Linnaeus, 1758)"
1439137481,"Tridacna gigas (Linnaeus, 1758)",-16.507199,145.59886,"cudc,colmano,inmano","833a0adc-c1f0-45a2-9970-8cf9bf171d30","1c9c3bb4-377c-4547-aa79-16ea755d6006","f0d34585-ddcb-4915-9332-6043585e831a","NZ","DWC_ARCHIVE","2021-03-01T01:19:36.910+00:00","2021-03-09T12:09:56.761+00:00",169,"c58ac019-b413-4613-8772-39e57acbeb8e","HUMAN_OBSERVATION","PRESENT",4372619,1,52,137,9529005,6858,4372618,4372619,4372619,"Tridacna gigas (Linnaeus, 1758)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna gigas","Tridacna","gigas","SPECIES","ACCEPTED","VU",NA,30,NA,1981,12,22,"1981-12-22T00:00:00","2016-03-17T00:00:00.000+00:00","2021-03-09T12:09:56.761+00:00","http://link.springer.com/content/pdf/10.1007%2FBF00288258.pdf","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"WGS84","Bivalvia","AU","Australia",NA,"3806",NA,NA,NA,"Sizing ocean giants: patterns of intraspecific size variation in marine megafauna",1439137481,NA,"Sizing Ocean Giants","3806",NA,"SOG-3806 Tridacna gigas",NA,NA,"Duke",NA,NA,NA,NA,NA,NA,NA,NA,"Reference=Braley (1984). Shell length (cm)=101","Escape (East Brommie)",NA,NA,NA,NA,"Pacific Ocean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2968",NA,"en","Shell length (cm)=101","POINT (145.59886 -16.50720)","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715","To the extent possible under law, the authors have waived all copyright and related or neighboring rights to this data CC0 1.0 Universal (CC0 1.0)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna gigas (Linnaeus, 1758)"
1439137490,"Tridacna gigas (Linnaeus, 1758)",-16.507199,145.59886,"cudc,colmano,inmano","833a0adc-c1f0-45a2-9970-8cf9bf171d30","1c9c3bb4-377c-4547-aa79-16ea755d6006","f0d34585-ddcb-4915-9332-6043585e831a","NZ","DWC_ARCHIVE","2021-03-01T01:19:36.910+00:00","2021-03-09T12:09:56.760+00:00",169,"c58ac019-b413-4613-8772-39e57acbeb8e","HUMAN_OBSERVATION","PRESENT",4372619,1,52,137,9529005,6858,4372618,4372619,4372619,"Tridacna gigas (Linnaeus, 1758)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna gigas","Tridacna","gigas","SPECIES","ACCEPTED","VU",NA,30,NA,1981,12,22,"1981-12-22T00:00:00","2016-03-17T00:00:00.000+00:00","2021-03-09T12:09:56.760+00:00","http://link.springer.com/content/pdf/10.1007%2FBF00288258.pdf","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"WGS84","Bivalvia","AU","Australia",NA,"3805",NA,NA,NA,"Sizing ocean giants: patterns of intraspecific size variation in marine megafauna",1439137490,NA,"Sizing Ocean Giants","3805",NA,"SOG-3805 Tridacna gigas",NA,NA,"Duke",NA,NA,NA,NA,NA,NA,NA,NA,"Reference=Braley (1984). Shell length (cm)=93","Escape (East Brommie)",NA,NA,NA,NA,"Pacific Ocean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2968",NA,"en","Shell length (cm)=93","POINT (145.59886 -16.50720)","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715","To the extent possible under law, the authors have waived all copyright and related or neighboring rights to this data CC0 1.0 Universal (CC0 1.0)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna gigas (Linnaeus, 1758)"
1439137500,"Tridacna gigas (Linnaeus, 1758)",-16.507199,145.59886,"cudc,colmano,inmano","833a0adc-c1f0-45a2-9970-8cf9bf171d30","1c9c3bb4-377c-4547-aa79-16ea755d6006","f0d34585-ddcb-4915-9332-6043585e831a","NZ","DWC_ARCHIVE","2021-03-01T01:19:36.910+00:00","2021-03-09T12:09:56.762+00:00",169,"c58ac019-b413-4613-8772-39e57acbeb8e","HUMAN_OBSERVATION","PRESENT",4372619,1,52,137,9529005,6858,4372618,4372619,4372619,"Tridacna gigas (Linnaeus, 1758)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna gigas","Tridacna","gigas","SPECIES","ACCEPTED","VU",NA,30,NA,1981,12,22,"1981-12-22T00:00:00","2016-03-17T00:00:00.000+00:00","2021-03-09T12:09:56.762+00:00","http://link.springer.com/content/pdf/10.1007%2FBF00288258.pdf","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"WGS84","Bivalvia","AU","Australia",NA,"3810",NA,NA,NA,"Sizing ocean giants: patterns of intraspecific size variation in marine megafauna",1439137500,NA,"Sizing Ocean Giants","3810",NA,"SOG-3810 Tridacna gigas",NA,NA,"Duke",NA,NA,NA,NA,NA,NA,NA,NA,"Reference=Braley (1984). Shell length (cm)=94","Escape (North Reef-A)",NA,NA,NA,NA,"Pacific Ocean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2969",NA,"en","Shell length (cm)=94","POINT (145.59886 -16.50720)","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715","To the extent possible under law, the authors have waived all copyright and related or neighboring rights to this data CC0 1.0 Universal (CC0 1.0)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna gigas (Linnaeus, 1758)"
1439137507,"Tridacna gigas (Linnaeus, 1758)",-16.507199,145.59886,"cudc,colmano,inmano","833a0adc-c1f0-45a2-9970-8cf9bf171d30","1c9c3bb4-377c-4547-aa79-16ea755d6006","f0d34585-ddcb-4915-9332-6043585e831a","NZ","DWC_ARCHIVE","2021-03-01T01:19:36.910+00:00","2021-03-09T12:09:56.761+00:00",169,"c58ac019-b413-4613-8772-39e57acbeb8e","HUMAN_OBSERVATION","PRESENT",4372619,1,52,137,9529005,6858,4372618,4372619,4372619,"Tridacna gigas (Linnaeus, 1758)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna gigas","Tridacna","gigas","SPECIES","ACCEPTED","VU",NA,30,NA,1981,12,22,"1981-12-22T00:00:00","2016-03-17T00:00:00.000+00:00","2021-03-09T12:09:56.761+00:00","http://link.springer.com/content/pdf/10.1007%2FBF00288258.pdf","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"WGS84","Bivalvia","AU","Australia",NA,"3807",NA,NA,NA,"Sizing ocean giants: patterns of intraspecific size variation in marine megafauna",1439137507,NA,"Sizing Ocean Giants","3807",NA,"SOG-3807 Tridacna gigas",NA,NA,"Duke",NA,NA,NA,NA,NA,NA,NA,NA,"Reference=Braley (1984). Shell length (cm)=104","Escape (East Brommie)",NA,NA,NA,NA,"Pacific Ocean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2968",NA,"en","Shell length (cm)=104","POINT (145.59886 -16.50720)","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715","To the extent possible under law, the authors have waived all copyright and related or neighboring rights to this data CC0 1.0 Universal (CC0 1.0)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna gigas (Linnaeus, 1758)"
1439137457,"Tridacna gigas (Linnaeus, 1758)",-9.18887,144.862518,"cudc,colmano,inmano","833a0adc-c1f0-45a2-9970-8cf9bf171d30","1c9c3bb4-377c-4547-aa79-16ea755d6006","f0d34585-ddcb-4915-9332-6043585e831a","NZ","DWC_ARCHIVE","2021-03-01T01:19:36.910+00:00","2021-03-09T12:09:56.763+00:00",169,"c58ac019-b413-4613-8772-39e57acbeb8e","HUMAN_OBSERVATION","PRESENT",4372619,1,52,137,9529005,6858,4372618,4372619,4372619,"Tridacna gigas (Linnaeus, 1758)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna gigas","Tridacna","gigas","SPECIES","ACCEPTED","VU",NA,30,NA,1981,NA,NA,"1981-01-01T00:00:00","2016-03-17T00:00:00.000+00:00","2021-03-09T12:09:56.763+00:00","http://www.spc.int/DigitalLibrary/Doc/FAME/Reports/Munro_93_GiantClams.pdf","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"WGS84","Bivalvia","PG","Papua New Guinea",NA,"3823",NA,NA,NA,"Sizing ocean giants: patterns of intraspecific size variation in marine megafauna",1439137457,NA,"Sizing Ocean Giants","3823",NA,"SOG-3823 Tridacna gigas",NA,NA,"Duke",NA,NA,NA,NA,NA,NA,NA,NA,"Reference=Munro and Heslinga (1983). Shell length (cm)=91.77; Age (yrs)=20","PNG",NA,NA,NA,NA,"Pacific Ocean",NA,NA,"Laboratory Spawning",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2973",NA,"en","Shell length (cm)=91.77; Age (yrs)=20","POINT (144.86252 -9.18887)","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715","To the extent possible under law, the authors have waived all copyright and related or neighboring rights to this data CC0 1.0 Universal (CC0 1.0)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna gigas (Linnaeus, 1758)"
1439137461,"Tridacna gigas (Linnaeus, 1758)",-9.18887,144.862518,"cudc,colmano,inmano","833a0adc-c1f0-45a2-9970-8cf9bf171d30","1c9c3bb4-377c-4547-aa79-16ea755d6006","f0d34585-ddcb-4915-9332-6043585e831a","NZ","DWC_ARCHIVE","2021-03-01T01:19:36.910+00:00","2021-03-09T12:09:56.762+00:00",169,"c58ac019-b413-4613-8772-39e57acbeb8e","HUMAN_OBSERVATION","PRESENT",4372619,1,52,137,9529005,6858,4372618,4372619,4372619,"Tridacna gigas (Linnaeus, 1758)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna gigas","Tridacna","gigas","SPECIES","ACCEPTED","VU",NA,30,NA,1981,NA,NA,"1981-01-01T00:00:00","2016-03-17T00:00:00.000+00:00","2021-03-09T12:09:56.762+00:00","http://ac.els-cdn.com/0044848681900570/1-s2.0-0044848681900570-main.pdf?_tid=a331e10e-3431-11e3-ab3f-00000aab0f6c&acdnat=1381687534_b8f394278e833244ede007102d6f6726","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"WGS84","Bivalvia","PG","Papua New Guinea",NA,"3822",NA,NA,NA,"Sizing ocean giants: patterns of intraspecific size variation in marine megafauna",1439137461,NA,"Sizing Ocean Giants","3822",NA,"SOG-3822 Tridacna gigas",NA,NA,"Duke",NA,NA,NA,NA,NA,NA,NA,NA,"Reference=Munro and Gwyther (1981). Shell length (cm)=73.64; Age (yrs)=20","PNG",NA,NA,NA,NA,"Pacific Ocean",NA,NA,"Laboratory Spawning",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2973",NA,"en","Shell length (cm)=73.64; Age (yrs)=20","POINT (144.86252 -9.18887)","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715","To the extent possible under law, the authors have waived all copyright and related or neighboring rights to this data CC0 1.0 Universal (CC0 1.0)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna gigas (Linnaeus, 1758)"
1101008252,"Tridacna gigas (Linnaeus, 1758)",-16.766,145.966,"incomis,inmafu","dce8feb0-6c89-11de-8225-b8a03c50a862","770c30d2-c2a8-4bb2-8056-6167297cddae","19893c10-381e-4534-9bb8-6c37d03ad29e","AU","DWC_ARCHIVE","2021-05-10T00:17:33.466+00:00","2021-05-10T00:40:15.526+00:00",211,"3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","PRESERVED_SPECIMEN","PRESENT",4372619,1,52,137,9529005,6858,4372618,4372619,4372619,"Tridacna gigas (Linnaeus, 1758)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna gigas","Tridacna","gigas","SPECIES","ACCEPTED","VU",NA,1000,"Queensland",1901,7,1,"1901-07-01T00:00:00",NA,"2021-05-10T00:40:15.526+00:00","https://biocache.ala.org.au/occurrences/19cdcbd3-49a7-4d69-8ace-f6d95c25c14e","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"WGS84","Bivalvia","AU","Australia",NA,"19cdcbd3-49a7-4d69-8ace-f6d95c25c14e",NA,NA,NA,NA,1101008252,NA,"Malacology","19cdcbd3-49a7-4d69-8ace-f6d95c25c14e",NA,"C.345329","Hedley, C.",NA,"AM",NA,NA,"Miller, Ms Alison Clair - Australian Museum - Malacology",NA,NA,"Giant Clam","Identification aligned to national taxonomy. Originally supplied as [[ <not-supplied> | Mollusca | Bivalvia | <not-supplied> | Cardiidae | Tridacna | Tridacna gigas (Linnaeus, 1758)]]","urn:lsid:biodiversity.org.au:afd.taxon:c669dda8-a2fc-48f2-9391-1c46658a9a97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:lsid:ozcam.taxonomy.org.au:AM:Malacology:C.345329",NA,"9cfe8cbf-35ff-4d93-b932-cb05d91b7922",NA,NA,NA,"urn:australianmuseum.net.au:Events:10024187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ecatalogue.LocCollectionEventLocal: ""[MAL# 4016 B] Australia, Queensland, GBR, Green Is, off Cairns (16° 46' 00"" S, 145° 58' 00"" E) /07/1901 - /08/1901, Hedley, C(Collector), Accession"";",NA,NA,NA,"Tridacna gigas (Linnaeus, 1758)"
1439137482,"Tridacna gigas (Linnaeus, 1758)",-16.755277,145.972031,"cudc,colmano,inmano","833a0adc-c1f0-45a2-9970-8cf9bf171d30","1c9c3bb4-377c-4547-aa79-16ea755d6006","f0d34585-ddcb-4915-9332-6043585e831a","NZ","DWC_ARCHIVE","2021-03-01T01:19:36.910+00:00","2021-03-09T12:09:56.760+00:00",169,"c58ac019-b413-4613-8772-39e57acbeb8e","HUMAN_OBSERVATION","PRESENT",4372619,1,52,137,9529005,6858,4372618,4372619,4372619,"Tridacna gigas (Linnaeus, 1758)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna gigas","Tridacna","gigas","SPECIES","ACCEPTED","VU",NA,30,NA,NA,NA,NA,NA,"2016-03-17T00:00:00.000+00:00","2021-03-09T12:09:56.760+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"WGS84","Bivalvia","AU","Australia",NA,"3803",NA,NA,NA,"Sizing ocean giants: patterns of intraspecific size variation in marine megafauna",1439137482,NA,"Sizing Ocean Giants","3803",NA,"SOG-3803 Tridacna gigas",NA,NA,"Duke",NA,NA,NA,NA,NA,NA,NA,NA,"Reference=Rosewater (1965). Shell length (cm)=12.3; Shell Width (cm)=6.7; Shell Height (cm)=8","Green Island, near Cairns, Queensland, Australia",NA,NA,NA,NA,"Pacific Ocean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2967",NA,"en","Shell length (cm)=12.3; Shell Width (cm)=6.7; Shell Height (cm)=8","POINT (145.97203 -16.75528)","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715","To the extent possible under law, the authors have waived all copyright and related or neighboring rights to this data CC0 1.0 Universal (CC0 1.0)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna gigas (Linnaeus, 1758)"
1804293373,"Tridacna gigas (Linnaeus, 1758)",-2.016667,147.266667,"gass84,rdativ,osiic,colmafu","0b94e07b-898e-47fc-b95f-31a5538f326b","a41250f0-7c3e-11d8-a19c-b8a03c50a862","1bd85d67-1c87-4591-988a-44ff22008d3e","CA","DWC_ARCHIVE","2021-03-26T12:53:21.803+00:00","2021-03-30T09:37:29.203+00:00",163,"a41250f0-7c3e-11d8-a19c-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",4372619,1,52,137,9529005,6858,4372618,4372619,4372619,"Tridacna gigas (Linnaeus, 1758)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna gigas","Tridacna","gigas","SPECIES","ACCEPTED","VU","2005-09-23T00:00:00",NA,"North Solomons Prov.",NA,NA,NA,NA,NA,"2021-03-30T09:37:29.203+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"WGS84","Bivalvia","PG","Papua New Guinea","Canadian Museum of Nature","e3a22d0e-16cf-6cf4-cabc-3c4b283f57c0",NA,NA,"1980-07 - 1981","Mollusc",1804293373,NA,"CMNML","e3a22d0e-16cf-6cf4-cabc-3c4b283f57c0",NA,"CMNML 093770","Lansdell, Keith; Phiriyapreunt, Wannakan",NA,"CMN",NA,NA,"Gagnon, Jean-Marc",NA,NA,NA,NA,NA,"2 complete valves","North coast around Lorengau",NA,NA,NA,NA,NA,"PhysicalObject",NA,NA,"https://doi.org/10.15468/zzn9bs",NA,NA,1,NA,NA,"c146edb6-3a82-473c-b337-4acaa92f9513",NA,NA,NA,NA,NA,"eng",NA,NA,"Tridacna gigas (CMNML 093770)",NA,NA,NA,NA,NA,"778fb16d-8e62-4c72-87d2-8e83ce8af189",NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:34935",NA,NA,"dry",NA,NA,"http://grbio.org/cool/y8q9-71ez",NA,"KL 1980-1981 Lorengau",NA,"Animalia; Mollusca; Bivalvia; Heterodonta; Veneroida; Tridacnaoidea; Tridacnidae; Tridacna",NA,NA,NA,NA,"Tridacna gigas (Linnaeus, 1758)"
