"presence","x","y","cells","BO2_tempmin_bdmax","BO2_tempmax_bdmax","BO2_temprange_bdmax","BO21_curvelmax_bdmax","BO_bathymax","BO_ph","BO_cloudmean","BO_damean","BO2_lightbotrange_bdmax","BO2_lightbotmean_bdmax","BO_parmean","BO2_nitratemean_bdmax","MS_biogeo06_bathy_slope_5m","MS_biogeo01_aspect_EW_5m","MS_bathy_5m","MS_biogeo05_dist_shore_5m","MS_biogeo02_aspect_NS_5m","Dist_City","Protected_Areas"
1,177.208333333333,-17.2083333333333,1839,24.9399433135986,27.1107406616211,2.17079639434814,0.202055856585503,22,8.27299976348877,0.579999983310699,0.0529999993741512,32.6758728027344,43.1078948974609,43.8520011901855,0.148918733000755,0.0299999993294477,0.439999997615814,-19,6,-0.349999994039536,166980.050126833,0.530843915756413
1,178.625,-19.125,2960,1.58389103412628,1.59600806236267,0.012117050588131,0.00776114081963897,-1956,8.27099990844727,0.691999971866608,0.0320000015199184,1.77003144777909e-20,4.21734180876151e-29,40.4280014038086,36.2073249816895,0.639999985694885,0.819999992847443,-2649,21,-0.560000002384186,112076.279654208,0
1,178.125,-18.375,2522,24.4387187957764,27.0893936157227,2.65067458152771,0.224616631865501,322,8.27099990844727,0.700999975204468,0.090999998152256,33.0022163391113,38.6016654968262,39.875,0.00616049813106656,0.0599999986588955,0.0599999986588955,-7,2,0.280000001192093,44814.507091456,2.43056872306949
1,179.708333333333,-16.625,1533,22.910041809082,25.1152572631836,2.20521521568298,0.128558337688446,513,8.26500034332275,0.708999991416931,0.0509999990463257,31.5932769775391,36.590991973877,35.0149993896484,1.45834469795227,0.209999993443489,-0.319999992847443,-75,3,0.430000007152557,212613.174028615,0.965569187674397
1,177.375,-17.625,2081,25.2735443115234,29.6144962310791,4.34095287322998,0.114746533334255,35,8.26700019836426,0.541000008583069,0.0700000002980232,33.7380981445312,41.9271926879883,43.9580001831055,9.71728659351356e-05,0.0299999993294477,-0.219999998807907,-16,4,-0.159999996423721,127451.281110769,0
1,178.708333333333,-18.0416666666667,2337,14.9884996414185,16.4960021972656,1.50750350952148,0.159262642264366,19,8.27000045776367,0.705999970436096,0.0780000016093254,34.6747741699219,38.7526626586914,40.0989990234375,10.249439239502,0.109999999403954,0.639999985694885,-28,3,-0.209999993443489,28025.1767088793,1.91859129950393
1,177.625,-18.4583333333333,2564,2.28835368156433,2.38278412818909,0.0944303795695305,0.0956865102052689,13,8.27200031280518,0.656000018119812,0.0350000001490116,34.7625694274902,41.1627998352051,41.7770004272461,36.4354972839355,1.05999994277954,-0.100000001490116,-798,5,0.889999985694885,95520.4417154099,0
0,176.041666666667,-14.0416666666667,1,1.48885321617126,1.52803170681,0.0391784831881523,0.069205142557621,-2676,8.27799987792969,0.783999979496002,0.0240000002086163,2.66082487508208e-25,1.78299018397555e-31,43.1879997253418,35.9458923339844,0.209999993443489,0.419999986886978,-2850,202,-0.259999990463257,520572.163938097,0
0,176.125,-14.0416666666667,2,1.49063229560852,1.52734696865082,0.036714680492878,0.0678884834051132,-2798,8.27700042724609,0.778999984264374,0.0240000002086163,4.53558928574924e-27,6.51415255529541e-33,43.2439994812012,35.9457092285156,0.100000001490116,0.0900000035762787,-2884,197,0.300000011920929,516204.227662841,0
0,176.208333333333,-14.0416666666667,3,1.38549590110779,1.46944165229797,0.0839457586407661,0.0734417140483856,-2807,8.27700042724609,0.782000005245209,0.0240000002086163,1.24330888157686e-25,5.53911782751273e-33,43.3269996643066,36.1883544921875,0.129999995231628,0.0500000007450581,-2907,193,0.579999983310699,511954.260195188,0
0,176.291666666667,-14.0416666666667,4,1.38394737243652,1.46568334102631,0.0817359760403633,0.0774143412709236,-2743,8.27600002288818,0.783999979496002,0.0240000002086163,8.23125078639286e-25,5.39682739548676e-32,43.4329986572266,36.1913795471191,0.230000004172325,0.0599999986588955,-2947,189,0.910000026226044,507825.136540149,0
0,176.375,-14.0416666666667,5,1.37642359733582,1.46089351177216,0.0844699144363403,0.0784639120101929,-2771,8.27600002288818,0.782999992370605,0.0240000002086163,8.73897547005895e-25,2.73908785939695e-32,43.1679992675781,36.1949615478516,0.180000007152557,0.0599999986588955,-2939,185,0.810000002384186,503819.919195271,0
0,176.458333333333,-14.0416666666667,6,1.37211942672729,1.45622873306274,0.0841093510389328,0.0989063754677773,-2268,8.27499961853027,0.787000000476837,0.0240000002086163,1.71619156225565e-21,2.73292232447669e-26,43.2680015563965,36.1963539123535,0.46000000834465,-0.340000003576279,-2831,181,0.140000000596046,499941.51441393,0
0,176.541666666667,-14.0416666666667,7,1.49251353740692,1.52742278575897,0.0349091812968254,0.0846600010991096,-2411,8.27499961853027,0.790000021457672,0.0240000002086163,1.08508133057512e-22,4.8382870210331e-28,43.2809982299805,35.9468612670898,0.310000002384186,0.540000021457672,-2770,178,-0.689999997615814,496192.922196584,0
0,176.625,-14.0416666666667,8,1.49250161647797,1.52741992473602,0.0349183604121208,0.0801767036318779,-2678,8.27400016784668,0.795000016689301,0.0240000002086163,3.13207223606029e-24,4.25646833571169e-31,43.1290016174316,35.9468612670898,0.150000005960464,0.180000007152557,-2901,176,-0.0599999986588955,492577.111294372,0
0,176.708333333333,-14.0416666666667,9,1.36614513397217,1.45178961753845,0.0856444537639618,0.0726475045084953,-2720,8.27400016784668,0.795000016689301,0.0240000002086163,3.28042561511138e-24,1.60982775850761e-31,43.1430015563965,36.1977767944336,0.280000001192093,-0.0700000002980232,-2910,174,0.400000005960464,489097.050456764,0
0,176.791666666667,-14.0416666666667,10,1.48955619335175,1.52485358715057,0.0352973788976669,0.0718533992767334,-2659,8.27299976348877,0.794000029563904,0.025000000372529,7.02974463025979e-24,6.7227866689064e-31,43.1660003662109,35.9728851318359,0.159999996423721,-0.349999994039536,-2801,172,0.170000001788139,485755.614685477,0
0,176.875,-14.0416666666667,11,1.48955976963043,1.52485501766205,0.0352951623499393,0.0623085834085941,-2554,8.27299976348877,0.796999990940094,0.025000000372529,9.04987541356787e-24,8.2432314356498e-30,43.1669998168945,35.9728813171387,0.200000002980232,-0.100000001490116,-2780,171,-0.519999980926514,482555.678981245,0
0,176.958333333333,-14.0416666666667,12,1.54903018474579,1.60256683826447,0.0535366199910641,0.0997625216841698,-2238,8.27200031280518,0.800000011920929,0.0240000002086163,4.05728980452027e-21,5.64766661054792e-26,43.140998840332,36.0319480895996,0.389999985694885,-0.319999992847443,-2463,170,-0.360000014305115,479500.118343608,0
0,177.041666666667,-14.0416666666667,13,1.15903425216675,1.24273061752319,0.0836964175105095,0.0567129142582417,-2326,8.27200031280518,0.800999999046326,0.0240000002086163,7.00866992718689e-22,5.69328773092177e-27,43.109001159668,35.4874000549316,0.569999992847443,0.479999989271164,-2773,169,0.639999985694885,476591.682772992,0
0,177.125,-14.0416666666667,14,1.15957915782928,1.2429872751236,0.0834081023931503,0.0622223094105721,-2129,8.27099990844727,0.797999978065491,0.0240000002086163,7.06186707156394e-20,9.87075519685567e-25,43.109001159668,35.4898872375488,0.800000011920929,0.0599999986588955,-2894,169,0.759999990463257,473833.091019899,0
0,177.208333333333,-14.0416666666667,15,1.15958142280579,1.2429883480072,0.0834069699048996,0.06270931661129,-2631,8.27099990844727,0.796000003814697,0.0240000002086163,6.37935741011288e-25,7.17088464524211e-31,43.3139991760254,35.4898986816406,0.600000023841858,-0.159999996423721,-3099,170,0.319999992847443,471226.999332052,0
0,177.291666666667,-14.0416666666667,16,1.27495110034943,1.35029530525208,0.0753441676497459,0.066645935177803,-2166,8.27099990844727,0.797999978065491,0.0240000002086163,5.30164167223209e-21,2.9100792831525e-25,43.1279983520508,35.9139099121094,0.649999976158142,-0.419999986886978,-2770,170,-0.349999994039536,468775.87646231,0
0,177.375,-14.0416666666667,17,1.46675491333008,1.51233625411987,0.0455812625586987,0.0312002915889025,-2189,8.27000045776367,0.800000011920929,0.0240000002086163,3.35330593426507e-19,2.2369314537377e-25,43.2120018005371,36.1054420471191,0.46000000834465,0.0900000035762787,-2521,172,-0.800000011920929,466482.253657168,0
0,177.458333333333,-14.0416666666667,18,1.54333806037903,1.60433208942413,0.0609940513968468,0.0900856181979179,-2296,8.27000045776367,0.799000024795532,0.0240000002086163,4.50125529764486e-19,1.31996936745523e-26,43.0960006713867,36.0808601379395,0.159999996423721,-0.0700000002980232,-2479,173,-0.589999973773956,464348.412167377,0
0,177.541666666667,-14.0416666666667,19,1.7014673948288,1.80174994468689,0.100282453000546,0.0395155251026154,-2317,8.26900005340576,0.800999999046326,0.0240000002086163,8.26624075097144e-19,7.11724714646381e-27,42.8979988098145,36.206428527832,0.0799999982118607,-0.769999980926514,-2394,175,0.239999994635582,462376.601990662,0
0,177.625,-14.0416666666667,20,1.58841562271118,1.67221462726593,0.0837990567088127,0.0529558584094048,-2326,8.26900005340576,0.809000015258789,0.0240000002086163,1.11405693025013e-19,4.33293484809505e-27,43.2470016479492,36.1331405639648,0.100000001490116,0.839999973773956,-2418,178,0.0199999995529652,460568.854376845,0
0,177.708333333333,-14.0416666666667,21,1.58810126781464,1.67417430877686,0.0860730484127998,0.108261793851852,-2108,8.26900005340576,0.810999989509583,0.0240000002086163,3.93467393042057e-20,1.52278632586334e-24,43.101001739502,36.1332092285156,0.209999993443489,-0.740000009536743,-2377,181,-0.400000005960464,458927.138074416,0
0,177.791666666667,-14.0416666666667,22,1.80304825305939,1.92348515987396,0.120436936616898,0.0753749459981918,-2060,8.26799964904785,0.809000015258789,0.0240000002086163,4.00327176012565e-20,6.76310254454694e-24,43.0719985961914,36.3641624450684,0.100000001490116,-0.129999995231628,-2151,185,-0.419999986886978,457453.265580126,0
0,177.875,-14.0416666666667,23,1.80393648147583,1.92611134052277,0.122174829244614,0.0547371730208397,-2106,8.26799964904785,0.806999981403351,0.0240000002086163,1.21342290606186e-19,2.04261213581551e-24,42.8339996337891,36.3761863708496,0.0500000007450581,-0.360000014305115,-2141,189,-0.629999995231628,456148.799394436,0
0,177.958333333333,-14.0416666666667,24,1.69662940502167,1.80018270015717,0.103553287684917,0.0608057081699371,-1969,8.26700019836426,0.805999994277954,0.0240000002086163,9.55662854788133e-18,1.02327521461076e-22,42.8250007629395,36.2318344116211,0.159999996423721,-0.209999993443489,-2134,193,-0.870000004768372,455015.270762631,0
0,178.041666666667,-14.0416666666667,25,1.80590343475342,1.9321151971817,0.126211732625961,0.0342375226318836,-1917,8.26700019836426,0.805000007152557,0.0240000002086163,3.24652260405119e-18,3.54653233248229e-22,42.9830017089844,36.3836097717285,0.170000001788139,-0.200000002980232,-2056,197,-0.860000014305115,454053.898434305,0
0,178.125,-14.0416666666667,26,1.805584192276,1.93486487865448,0.129280686378479,0.04233393445611,-1967,8.26700019836426,0.802999973297119,0.0240000002086163,1.10429170122743e-18,7.29533642656343e-23,42.8330001831055,36.3901863098145,0.119999997317791,0.389999985694885,-2066,202,0.430000007152557,453265.807406008,0
0,178.208333333333,-14.0416666666667,27,1.80546820163727,1.93613910675049,0.130670920014381,0.0549322478473186,-2017,8.26599979400635,0.804000020027161,0.0240000002086163,9.35062542017959e-19,2.5723149576176e-23,42.8720016479492,36.390209197998,0.100000001490116,0.280000001192093,-2168,208,0.649999976158142,452651.903924846,0
0,178.291666666667,-14.0416666666667,28,1.80463016033173,1.93889188766479,0.13426174223423,0.0848929286003113,-1922,8.26599979400635,0.801999986171722,0.0240000002086163,4.02306934064025e-17,5.07451324429764e-22,42.9249992370605,36.4003486633301,0.189999997615814,-0.800000011920929,-2082,213,0.140000000596046,452212.875489038,0
0,178.375,-14.0416666666667,29,1.94167244434357,2.06864833831787,0.126975923776627,0.0551039054989815,-1700,8.26599979400635,0.799000024795532,0.0240000002086163,4.47798917697505e-15,2.02615848942727e-19,42.9879989624023,36.5899810791016,0.209999993443489,0.0799999982118607,-1866,219,0.189999997615814,451949.284593495,0
0,178.458333333333,-14.0416666666667,30,1.68537580966949,1.79819774627686,0.112821862101555,0.0281346645206213,-1882,8.26500034332275,0.797999978065491,0.0240000002086163,1.16211572058892e-17,1.73175633065197e-21,43.0839996337891,36.2716178894043,0.209999993443489,0.870000004768372,-2136,225,-0.28999999165535,451861.381236767,0
0,178.541666666667,-14.0416666666667,31,1.68213796615601,1.79653477668762,0.11439673602581,0.0239304956048727,-2227,8.26500034332275,0.800999999046326,0.0240000002086163,8.00207496779767e-21,1.38123233616957e-25,43.2719993591309,36.2797431945801,0.119999997317791,-0.209999993443489,-2258,231,-0.5,451949.290414333,0
0,178.625,-14.0416666666667,32,1.8046156167984,1.94638824462891,0.141772568225861,0.0267733614891768,-2009,8.26500034332275,0.797999978065491,0.0240000002086163,1.55910558730629e-18,4.13447143799434e-23,43.3139991760254,36.4196739196777,0.230000004172325,-0.910000026226044,-2074,237,0.00999999977648258,452212.887124492,0
0,178.708333333333,-14.0416666666667,33,2.08329820632935,2.21665716171265,0.13335894048214,0.0811413750052452,-1549,8.26500034332275,0.796000003814697,0.0240000002086163,1.48905857804728e-13,9.80898232761717e-18,43.1829986572266,36.7685470581055,0.28999999165535,-0.730000019073486,-1621,238,0.0500000007450581,452651.92136142,0
0,178.791666666667,-14.0416666666667,34,1.80305409431458,1.95362627506256,0.150572180747986,0.0604408830404282,-1575,8.26399993896484,0.791000008583069,0.0240000002086163,7.17272785220532e-14,5.53804037549152e-18,43.1780014038086,36.44384765625,0.349999994039536,0.910000026226044,-1735,233,-0.100000001490116,453265.830622962,0
0,178.875,-14.0416666666667,35,1.80281400680542,1.95248878002167,0.14967468380928,0.0364632606506348,-1641,8.26399993896484,0.783999979496002,0.0240000002086163,4.09588101011726e-14,1.02533389963921e-18,43.0589981079102,36.4458045959473,0.280000001192093,-0.409999996423721,-1968,227,0.0799999982118607,454053.927405179,0
0,178.958333333333,-14.0416666666667,36,2.25478363037109,2.40627884864807,0.151495262980461,0.0915246680378914,-946,8.26399993896484,0.785000026226044,0.0240000002086163,5.28568762092618e-08,2.13013953698216e-10,43.0979995727539,36.8955497741699,0.509999990463257,-0.46000000834465,-1294,222,0.310000002384186,455015.305453704,0
0,179.041666666667,-14.0416666666667,37,1.80218911170959,1.95868742465973,0.156498283147812,0.0716618597507477,-1123,8.26299953460693,0.782000005245209,0.0240000002086163,8.78913941626536e-10,1.54959053401404e-12,42.9700012207031,36.4631385803223,0.490000009536743,0.910000026226044,-1737,217,0.140000000596046,456148.839766825,0
